"Gene ID","source_id","Organism","Ortholog count","Paralog count","Ortholog Group","Genomic Location (Gene)"
"PRCDC_1111100","PRCDC_1111100.1","Plasmodium reichenowi CDC","60","0","OG6_102902","PrCDC_11_v3:401,115..403,193(-)"
"PRCDC_1111200","PRCDC_1111200.1","Plasmodium reichenowi CDC","61","0","OG6_104125","PrCDC_11_v3:404,211..408,319(+)"
"PRCDC_1111300","PRCDC_1111300.1","Plasmodium reichenowi CDC","54","0","OG6_130795","PrCDC_11_v3:408,823..410,215(+)"
"PRCDC_1111400","PRCDC_1111400.1","Plasmodium reichenowi CDC","55","0","OG6_533569","PrCDC_11_v3:410,370..412,689(-)"
"PRCDC_1111500","PRCDC_1111500.1","Plasmodium reichenowi CDC","58","0","OG6_533437","PrCDC_11_v3:414,083..433,520(+)"
"PRCDC_1111600","PRCDC_1111600.1","Plasmodium reichenowi CDC","60","0","OG6_101823","PrCDC_11_v3:433,887..434,543(-)"
"PRCDC_1111700","PRCDC_1111700.1","Plasmodium reichenowi CDC","46","0","OG6_533631","PrCDC_11_v3:440,042..440,704(+)"
"PRCDC_1111800","PRCDC_1111800.1","Plasmodium reichenowi CDC","61","0","OG6_101710","PrCDC_11_v3:441,920..442,951(+)"
"PRCDC_1111900","PRCDC_1111900.1","Plasmodium reichenowi CDC","122","1","OG6_100933","PrCDC_11_v3:443,799..445,482(-)"
"PRCDC_1112000","PRCDC_1112000.1","Plasmodium reichenowi CDC","61","0","OG6_101542","PrCDC_11_v3:447,141..449,330(+)"
"PRCDC_1112100","PRCDC_1112100.1","Plasmodium reichenowi CDC","29","0","OG6_532400","PrCDC_11_v3:450,282..451,358(+)"
"PRCDC_1112200","PRCDC_1112200.1","Plasmodium reichenowi CDC","60","0","OG6_102622","PrCDC_11_v3:452,337..453,407(+)"
"PRCDC_1112300","PRCDC_1112300.1","Plasmodium reichenowi CDC","59","0","OG6_142855","PrCDC_11_v3:454,033..456,138(-)"
"PRCDC_1112400","PRCDC_1112400.1","Plasmodium reichenowi CDC","62","0","OG6_111091","PrCDC_11_v3:457,829..459,355(-)"
"PRCDC_1112500","PRCDC_1112500.1","Plasmodium reichenowi CDC","117","1","OG6_101459","PrCDC_11_v3:460,479..461,111(+)"
"PRCDC_1112600","PRCDC_1112600.1","Plasmodium reichenowi CDC","123","1","OG6_100562","PrCDC_11_v3:462,722..464,205(+)"
"PRCDC_1112600","PRCDC_1112600.2","Plasmodium reichenowi CDC","123","1","OG6_100562","PrCDC_11_v3:462,722..464,205(+)"
"PRCDC_1112700","PRCDC_1112700.1","Plasmodium reichenowi CDC","61","0","OG6_100958","PrCDC_11_v3:465,153..467,475(-)"
"PRCDC_1112900","PRCDC_1112900.1","Plasmodium reichenowi CDC","62","0","OG6_156395","PrCDC_11_v3:469,937..471,847(-)"
"PRCDC_1113000","PRCDC_1113000.1","Plasmodium reichenowi CDC","61","0","OG6_532935","PrCDC_11_v3:472,425..473,705(+)"
"PRCDC_1113100","PRCDC_1113100.1","Plasmodium reichenowi CDC","32","0","OG6_532911","PrCDC_11_v3:474,740..475,744(+)"
"PRCDC_1113200","PRCDC_1113200.1","Plasmodium reichenowi CDC","61","0","OG6_102293","PrCDC_11_v3:477,931..481,084(+)"
"PRCDC_1113300","PRCDC_1113300.1","Plasmodium reichenowi CDC","121","1","OG6_100385","PrCDC_11_v3:481,355..483,438(-)"
"PRCDC_1113400","PRCDC_1113400.1","Plasmodium reichenowi CDC","63","0","OG6_139463","PrCDC_11_v3:484,460..491,884(+)"
"PRCDC_1113500","PRCDC_1113500.1","Plasmodium reichenowi CDC","61","0","OG6_179342","PrCDC_11_v3:492,528..493,221(+)"
"PRCDC_1113600","PRCDC_1113600.1","Plasmodium reichenowi CDC","63","0","OG6_139462","PrCDC_11_v3:493,513..495,801(-)"
"PRCDC_1113700","PRCDC_1113700.1","Plasmodium reichenowi CDC","67","0","OG6_119251","PrCDC_11_v3:499,313..502,798(+)"
"PRCDC_1113800","PRCDC_1113800.1","Plasmodium reichenowi CDC","210","3","OG6_100116","PrCDC_11_v3:503,762..505,356(-)"
"PRCDC_1113900","PRCDC_1113900.1","Plasmodium reichenowi CDC","210","3","OG6_100116","PrCDC_11_v3:506,870..508,348(-)"
"PRCDC_1114000","PRCDC_1114000.1","Plasmodium reichenowi CDC","61","0","OG6_139439","PrCDC_11_v3:510,686..511,945(+)"
"PRCDC_1114100","PRCDC_1114100.1","Plasmodium reichenowi CDC","63","0","OG6_100844","PrCDC_11_v3:512,265..513,179(-)"
"PRCDC_1114200","PRCDC_1114200.1","Plasmodium reichenowi CDC","27","0","OG6_533668","PrCDC_11_v3:515,505..516,404(-)"
"PRCDC_1114300","PRCDC_1114300.1","Plasmodium reichenowi CDC","184","2","OG6_100499","PrCDC_11_v3:519,434..521,506(+)"
"PRCDC_1114400","PRCDC_1114400.1","Plasmodium reichenowi CDC","56","0","OG6_211592","PrCDC_11_v3:522,446..525,859(-)"
"PRCDC_1114500","PRCDC_1114500.1","Plasmodium reichenowi CDC","60","0","OG6_154686","PrCDC_11_v3:526,798..532,368(-)"
"PRCDC_1114600","PRCDC_1114600.1","Plasmodium reichenowi CDC","62","0","OG6_103407","PrCDC_11_v3:534,610..536,062(-)"
"PRCDC_1114600","PRCDC_1114600.2","Plasmodium reichenowi CDC","62","0","OG6_103407","PrCDC_11_v3:534,610..536,062(-)"
"PRCDC_1114700","PRCDC_1114700.1","Plasmodium reichenowi CDC","59","0","OG6_102733","PrCDC_11_v3:537,182..538,614(+)"
"PRCDC_1114800","PRCDC_1114800.1","Plasmodium reichenowi CDC","61","0","OG6_132560","PrCDC_11_v3:538,701..540,170(-)"
"PRCDC_1114900","PRCDC_1114900.1","Plasmodium reichenowi CDC","123","1","OG6_104487","PrCDC_11_v3:542,906..544,273(+)"
"PRCDC_1115000","PRCDC_1115000.1","Plasmodium reichenowi CDC","60","0","OG6_100521","PrCDC_11_v3:545,219..547,957(-)"
"PRCDC_1115100","PRCDC_1115100.1","Plasmodium reichenowi CDC","121","1","OG6_103622","PrCDC_11_v3:549,270..551,375(-)"
"PRCDC_1115200","PRCDC_1115200.1","Plasmodium reichenowi CDC","132","1","OG6_100223","PrCDC_11_v3:554,497..557,901(-)"
"PRCDC_1115300","PRCDC_1115300.1","Plasmodium reichenowi CDC","58","0","OG6_160740","PrCDC_11_v3:562,486..563,908(-)"
"PRCDC_1115400","PRCDC_1115400.1","Plasmodium reichenowi CDC","1","0","OG6_117493","PrCDC_11_v3:565,271..569,539(-)"
"PRCDC_1115500","PRCDC_1115500.1","Plasmodium reichenowi CDC","61","0","OG6_102753","PrCDC_11_v3:571,037..572,410(+)"
"PRCDC_1115600","PRCDC_1115600.1","Plasmodium reichenowi CDC","32","0","OG6_532509","PrCDC_11_v3:573,184..578,663(+)"
"PRCDC_1115700","PRCDC_1115700.1","Plasmodium reichenowi CDC","59","0","OG6_215354","PrCDC_11_v3:580,322..580,708(+)"
"PRCDC_1115800","PRCDC_1115800.1","Plasmodium reichenowi CDC","1","0","OG6r21_201294","PrCDC_11_v3:582,686..583,876(+)"
"PRCDC_1115900","PRCDC_1115900.1","Plasmodium reichenowi CDC","62","0","OG6_101423","PrCDC_11_v3:584,556..586,217(-)"
"PRCDC_1116000","PRCDC_1116000.1","Plasmodium reichenowi CDC","60","0","OG6_102939","PrCDC_11_v3:586,900..587,976(+)"
"PRCDC_1116000","PRCDC_1116000.2","Plasmodium reichenowi CDC","60","0","OG6_102939","PrCDC_11_v3:586,900..587,976(+)"
"PRCDC_1116100","PRCDC_1116100.1","Plasmodium reichenowi CDC","61","0","OG6_101761","PrCDC_11_v3:589,189..589,996(-)"
"PRCDC_1116200","PRCDC_1116200.1","Plasmodium reichenowi CDC","60","0","OG6_101011","PrCDC_11_v3:592,816..595,950(-)"
"PRCDC_1116300","PRCDC_1116300.1","Plasmodium reichenowi CDC","27","0","OG6_533403","PrCDC_11_v3:597,311..601,953(+)"
"PRCDC_1116400","PRCDC_1116400.1","Plasmodium reichenowi CDC","47","0","OG6_532829","PrCDC_11_v3:602,529..603,311(-)"
"PRCDC_1116500","PRCDC_1116500.1","Plasmodium reichenowi CDC","61","0","OG6_100926","PrCDC_11_v3:605,893..606,462(+)"
"PRCDC_1116600","PRCDC_1116600.1","Plasmodium reichenowi CDC","61","0","OG6_103348","PrCDC_11_v3:607,445..610,258(-)"
"PRCDC_1116700","PRCDC_1116700.1","Plasmodium reichenowi CDC","64","0","OG6_105738","PrCDC_11_v3:613,818..618,245(+)"
"PRCDC_1116800","PRCDC_1116800.1","Plasmodium reichenowi CDC","61","0","OG6_119263","PrCDC_11_v3:618,955..619,875(-)"
"PRCDC_1116900","PRCDC_1116900.1","Plasmodium reichenowi CDC","60","0","OG6_101480","PrCDC_11_v3:622,377..624,161(+)"
"PRCDC_1117000","PRCDC_1117000.1","Plasmodium reichenowi CDC","61","0","OG6_100632","PrCDC_11_v3:624,710..626,563(-)"
"PRCDC_1117100","PRCDC_1117100.1","Plasmodium reichenowi CDC","59","0","OG6_533578","PrCDC_11_v3:627,688..631,944(-)"
"PRCDC_1117200","PRCDC_1117200.1","Plasmodium reichenowi CDC","62","0","OG6_101628","PrCDC_11_v3:633,222..635,323(-)"
"PRCDC_1117300","PRCDC_1117300.1","Plasmodium reichenowi CDC","60","0","OG6_130924","PrCDC_11_v3:635,810..637,439(+)"
"PRCDC_1117400","PRCDC_1117400.1","Plasmodium reichenowi CDC","62","0","OG6_104190","PrCDC_11_v3:637,689..638,975(-)"
"PRCDC_1117500","PRCDC_1117500.1","Plasmodium reichenowi CDC","61","0","OG6_102182","PrCDC_11_v3:640,162..641,420(+)"
"PRCDC_1117600","PRCDC_1117600.1","Plasmodium reichenowi CDC","59","0","OG6_108013","PrCDC_11_v3:641,868..642,417(-)"
"PRCDC_1117700","PRCDC_1117700.1","Plasmodium reichenowi CDC","61","0","OG6_101418","PrCDC_11_v3:643,880..644,764(-)"
"PRCDC_1117800","PRCDC_1117800.1","Plasmodium reichenowi CDC","64","0","OG6_100865","PrCDC_11_v3:646,853..653,101(+)"
"PRCDC_1117900","PRCDC_1117900.1","Plasmodium reichenowi CDC","66","0","OG6_105379","PrCDC_11_v3:654,793..656,420(+)"
"PRCDC_1118000","PRCDC_1118000.1","Plasmodium reichenowi CDC","126","1","OG6_100384","PrCDC_11_v3:657,175..660,357(-)"
"PRCDC_1118100","PRCDC_1118100.1","Plasmodium reichenowi CDC","38","0","OG6_532432","PrCDC_11_v3:663,490..664,572(+)"
"PRCDC_1118200","PRCDC_1118200.1","Plasmodium reichenowi CDC","42","0","OG6_141851","PrCDC_11_v3:665,510..666,112(-)"
"PRCDC_1118300","PRCDC_1118300.1","Plasmodium reichenowi CDC","40","0","OG6_532728","PrCDC_11_v3:667,719..672,908(+)"
"PRCDC_1118400","PRCDC_1118400.1","Plasmodium reichenowi CDC","76","0","OG6_119861","PrCDC_11_v3:674,779..678,870(+)"
"PRCDC_1118500","PRCDC_1118500.1","Plasmodium reichenowi CDC","59","0","OG6_101500","PrCDC_11_v3:680,136..681,236(+)"
"PRCDC_1118600","PRCDC_1118600.1","Plasmodium reichenowi CDC","59","0","OG6_532430","PrCDC_11_v3:683,370..683,940(+)"
"PRCDC_1118700","PRCDC_1118700.1","Plasmodium reichenowi CDC","123","1","OG6_102708","PrCDC_11_v3:685,046..686,745(+)"
"PRCDC_1118800","PRCDC_1118800.1","Plasmodium reichenowi CDC","179","2","OG6_100915","PrCDC_11_v3:687,560..688,951(-)"
"PRCDC_1118900","PRCDC_1118900.1","Plasmodium reichenowi CDC","61","0","OG6_104034","PrCDC_11_v3:690,776..693,301(+)"
"PRCDC_1119000","PRCDC_1119000.1","Plasmodium reichenowi CDC","28","0","OG6_104252","PrCDC_11_v3:693,515..701,785(-)"
"PRCDC_1119100","PRCDC_1119100.1","Plasmodium reichenowi CDC","36","0","OG6_532640","PrCDC_11_v3:702,753..706,433(-)"
"PRCDC_1119200","PRCDC_1119200.1","Plasmodium reichenowi CDC","52","0","OG6_215355","PrCDC_11_v3:707,992..708,243(+)"
"PRCDC_1119300","PRCDC_1119300.1","Plasmodium reichenowi CDC","61","0","OG6_103734","PrCDC_11_v3:708,248..708,607(+)"
"PRCDC_1119400","PRCDC_1119400.1","Plasmodium reichenowi CDC","61","0","OG6_102853","PrCDC_11_v3:710,152..711,803(+)"
"PRCDC_1119500","PRCDC_1119500.1","Plasmodium reichenowi CDC","116","1","OG6_119987","PrCDC_11_v3:712,073..717,341(-)"
"PRCDC_1119600","PRCDC_1119600.1","Plasmodium reichenowi CDC","116","1","OG6_119987","PrCDC_11_v3:718,579..719,254(-)"
"PRCDC_1119700","PRCDC_1119700.1","Plasmodium reichenowi CDC","61","0","OG6_121491","PrCDC_11_v3:719,753..724,783(-)"
"PRCDC_1119800","PRCDC_1119800.1","Plasmodium reichenowi CDC","59","0","OG6_111964","PrCDC_11_v3:728,064..730,144(+)"
"PRCDC_1119900","PRCDC_1119900.1","Plasmodium reichenowi CDC","62","0","OG6_532547","PrCDC_11_v3:730,428..731,975(-)"
"PRCDC_1120000","PRCDC_1120000.1","Plasmodium reichenowi CDC","54","0","OG6_532360","PrCDC_11_v3:733,151..734,102(-)"
"PRCDC_1120100","PRCDC_1120100.1","Plasmodium reichenowi CDC","62","0","OG6_100624","PrCDC_11_v3:737,918..740,368(+)"
"PRCDC_1120200","PRCDC_1120200.1","Plasmodium reichenowi CDC","59","0","OG6_108964","PrCDC_11_v3:741,101..747,202(-)"
"PRCDC_1120300","PRCDC_1120300.1","Plasmodium reichenowi CDC","61","0","OG6_119330","PrCDC_11_v3:753,685..755,286(-)"
"PRCDC_1120400","PRCDC_1120400.1","Plasmodium reichenowi CDC","60","0","OG6_139496","PrCDC_11_v3:756,196..757,914(-)"
"PRCDC_1120500","PRCDC_1120500.1","Plasmodium reichenowi CDC","59","0","OG6_103068","PrCDC_11_v3:758,518..760,219(-)"
"PRCDC_1120600","PRCDC_1120600.1","Plasmodium reichenowi CDC","59","0","OG6_111804","PrCDC_11_v3:760,782..763,346(-)"
"PRCDC_1120700","PRCDC_1120700.1","Plasmodium reichenowi CDC","60","0","OG6_533460","PrCDC_11_v3:764,635..765,720(+)"
"PRCDC_1120800","PRCDC_1120800.1","Plasmodium reichenowi CDC","60","0","OG6_532421","PrCDC_11_v3:767,010..770,242(+)"
"PRCDC_1120900","PRCDC_1120900.1","Plasmodium reichenowi CDC","48","0","OG6_533349","PrCDC_11_v3:771,029..776,950(+)"
"PRCDC_1121000","PRCDC_1121000.1","Plasmodium reichenowi CDC","64","0","OG6_533034","PrCDC_11_v3:777,924..786,043(+)"
"PRCDC_1121100","PRCDC_1121100.1","Plasmodium reichenowi CDC","61","0","OG6_532701","PrCDC_11_v3:786,210..786,974(-)"
"PRCDC_1121200","PRCDC_1121200.1","Plasmodium reichenowi CDC","62","0","OG6_136893","PrCDC_11_v3:789,809..795,486(+)"
"PRCDC_1121300","PRCDC_1121300.1","Plasmodium reichenowi CDC","381","4","OG6_100025","PrCDC_11_v3:796,777..812,602(+)"
"PRCDC_1121400","PRCDC_1121400.1","Plasmodium reichenowi CDC","23","0","OG6_532441","PrCDC_11_v3:813,431..820,795(-)"
"PRCDC_1121500","PRCDC_1121500.1","Plasmodium reichenowi CDC","58","0","OG6_114086","PrCDC_11_v3:826,619..833,281(+)"
"PRCDC_1121600","PRCDC_1121600.1","Plasmodium reichenowi CDC","54","0","OG6_101394","PrCDC_11_v3:835,209..838,079(+)"
"PRCDC_1121700","PRCDC_1121700.1","Plasmodium reichenowi CDC","58","0","OG6_533344","PrCDC_11_v3:838,841..840,796(+)"
"PRCDC_1121800","PRCDC_1121800.1","Plasmodium reichenowi CDC","62","0","OG6_101550","PrCDC_11_v3:842,811..844,636(+)"
"PRCDC_1121900","PRCDC_1121900.1","Plasmodium reichenowi CDC","59","0","OG6_532891","PrCDC_11_v3:846,302..850,324(-)"
"PRCDC_1122000","PRCDC_1122000.1","Plasmodium reichenowi CDC","61","0","OG6_139494","PrCDC_11_v3:852,979..855,135(+)"
"PRCDC_1122100","PRCDC_1122100.1","Plasmodium reichenowi CDC","59","0","OG6_145389","PrCDC_11_v3:855,888..856,506(+)"
"PRCDC_1122200","PRCDC_1122200.1","Plasmodium reichenowi CDC","61","0","OG6_102083","PrCDC_11_v3:857,556..861,347(+)"
"PRCDC_1122300","PRCDC_1122300.1","Plasmodium reichenowi CDC","61","0","OG6_101116","PrCDC_11_v3:862,486..863,177(+)"
"PRCDC_1122400","PRCDC_1122400.1","Plasmodium reichenowi CDC","61","0","OG6_101008","PrCDC_11_v3:865,601..867,978(+)"
"PRCDC_1122500","PRCDC_1122500.1","Plasmodium reichenowi CDC","60","0","OG6_104527","PrCDC_11_v3:868,695..873,548(-)"
"PRCDC_1122600","PRCDC_1122600.1","Plasmodium reichenowi CDC","58","0","OG6_103779","PrCDC_11_v3:874,649..875,971(-)"
"PRCDC_1122700","PRCDC_1122700.1","Plasmodium reichenowi CDC","54","0","OG6_533241","PrCDC_11_v3:879,278..881,066(+)"
"PRCDC_1122800","PRCDC_1122800.1","Plasmodium reichenowi CDC","60","0","OG6_102846","PrCDC_11_v3:881,771..882,450(-)"
"PRCDC_1122900","PRCDC_1122900.1","Plasmodium reichenowi CDC","61","0","OG6_100754","PrCDC_11_v3:884,098..885,924(+)"
"PRCDC_1123000","PRCDC_1123000.1","Plasmodium reichenowi CDC","61","0","OG6_101726","PrCDC_11_v3:887,320..888,591(-)"
"PRCDC_1123100","PRCDC_1123100.1","Plasmodium reichenowi CDC","65","0","OG6_100642","PrCDC_11_v3:891,609..892,625(-)"
"PRCDC_1123200","PRCDC_1123200.1","Plasmodium reichenowi CDC","62","0","OG6_102760","PrCDC_11_v3:893,918..894,972(-)"
"PRCDC_1123300","PRCDC_1123300.1","Plasmodium reichenowi CDC","19","1","OG6_353624","PrCDC_11_v3:897,395..901,471(+)"
"PRCDC_1123400","PRCDC_1123400.1","Plasmodium reichenowi CDC","61","0","OG6_100532","PrCDC_11_v3:904,015..905,095(+)"
"PRCDC_1123500","PRCDC_1123500.1","Plasmodium reichenowi CDC","61","0","OG6_139466","PrCDC_11_v3:905,962..907,604(-)"
"PRCDC_1123600","PRCDC_1123600.1","Plasmodium reichenowi CDC","61","0","OG6_139445","PrCDC_11_v3:908,590..910,080(+)"
"PRCDC_1123700","PRCDC_1123700.1","Plasmodium reichenowi CDC","60","0","OG6_146365","PrCDC_11_v3:911,069..912,205(-)"
"PRCDC_1123800","PRCDC_1123800.1","Plasmodium reichenowi CDC","67","0","OG6_101824","PrCDC_11_v3:913,754..918,271(+)"
"PRCDC_1123900","PRCDC_1123900.1","Plasmodium reichenowi CDC","60","0","OG6_102237","PrCDC_11_v3:919,566..921,187(-)"
"PRCDC_1124000","PRCDC_1124000.1","Plasmodium reichenowi CDC","61","0","OG6_102452","PrCDC_11_v3:922,789..923,169(-)"
"PRCDC_1124100","PRCDC_1124100.1","Plasmodium reichenowi CDC","59","0","OG6_179343","PrCDC_11_v3:924,873..925,361(-)"
"PRCDC_1124200","PRCDC_1124200.1","Plasmodium reichenowi CDC","62","0","OG6_119978","PrCDC_11_v3:926,421..928,858(-)"
"PRCDC_1124300","PRCDC_1124300.1","Plasmodium reichenowi CDC","61","0","OG6_154599","PrCDC_11_v3:929,907..932,447(-)"
"PRCDC_1124400","PRCDC_1124400.1","Plasmodium reichenowi CDC","61","0","OG6_150948","PrCDC_11_v3:935,144..935,425(+)"
"PRCDC_1124500","PRCDC_1124500.1","Plasmodium reichenowi CDC","61","0","OG6_100294","PrCDC_11_v3:935,975..938,959(-)"
"PRCDC_1124600","PRCDC_1124600.1","Plasmodium reichenowi CDC","60","0","OG6_102679","PrCDC_11_v3:940,063..944,431(-)"
"PRCDC_1124700","PRCDC_1124700.1","Plasmodium reichenowi CDC","60","0","OG6_100333","PrCDC_11_v3:945,671..946,369(-)"
"PRCDC_1124800","PRCDC_1124800.1","Plasmodium reichenowi CDC","0","0","OG6r21_495014","PrCDC_11_v3:948,923..951,554(+)"
"PRCDC_1124900","PRCDC_1124900.1","Plasmodium reichenowi CDC","59","0","OG6_171422","PrCDC_11_v3:952,688..953,489(+)"
"PRCDC_1125000","PRCDC_1125000.1","Plasmodium reichenowi CDC","50","0","OG6_532854","PrCDC_11_v3:955,163..959,197(+)"
"PRCDC_1125100","PRCDC_1125100.1","Plasmodium reichenowi CDC","49","0","OG6_100408","PrCDC_11_v3:959,662..961,710(-)"
"PRCDC_1125200","PRCDC_1125200.1","Plasmodium reichenowi CDC","60","0","OG6_533442","PrCDC_11_v3:962,817..968,324(-)"
"PRCDC_1125300","PRCDC_1125300.1","Plasmodium reichenowi CDC","22","0","OG6_107066","PrCDC_11_v3:972,187..974,955(+)"
"PRCDC_1125400","PRCDC_1125400.1","Plasmodium reichenowi CDC","57","0","OG6_102196","PrCDC_11_v3:975,949..976,650(-)"
"PRCDC_1125500","PRCDC_1125500.1","Plasmodium reichenowi CDC","58","0","OG6_119689","PrCDC_11_v3:978,326..980,126(-)"
"PRCDC_1125600","PRCDC_1125600.1","Plasmodium reichenowi CDC","59","0","OG6_101166","PrCDC_11_v3:982,366..982,887(-)"
"PRCDC_1125700","PRCDC_1125700.1","Plasmodium reichenowi CDC","57","0","OG6_215357","PrCDC_11_v3:984,845..985,189(+)"
"PRCDC_1125800","PRCDC_1125800.1","Plasmodium reichenowi CDC","59","0","OG6_100919","PrCDC_11_v3:985,805..986,686(-)"
"PRCDC_1125900","PRCDC_1125900.1","Plasmodium reichenowi CDC","56","0","OG6_532802","PrCDC_11_v3:987,923..988,699(+)"
"PRCDC_1126000","PRCDC_1126000.1","Plasmodium reichenowi CDC","59","0","OG6_533311","PrCDC_11_v3:989,306..992,343(+)"
"PRCDC_1126100","PRCDC_1126100.1","Plasmodium reichenowi CDC","118","1","OG6_111807","PrCDC_11_v3:993,882..995,936(+)"
"PRCDC_1126200","PRCDC_1126200.1","Plasmodium reichenowi CDC","39","0","OG6_532921","PrCDC_11_v3:996,789..998,507(-)"
"PRCDC_1126300","PRCDC_1126300.1","Plasmodium reichenowi CDC","19","0","OG6_532642","PrCDC_11_v3:999,400..1,004,028(-)"
"PRCDC_1126400","PRCDC_1126400.1","Plasmodium reichenowi CDC","58","0","OG6_532574","PrCDC_11_v3:1,006,055..1,007,804(-)"
"PRCDC_1126500","PRCDC_1126500.1","Plasmodium reichenowi CDC","42","0","OG6_533192","PrCDC_11_v3:1,010,007..1,015,947(+)"
"PRCDC_1126500","PRCDC_1126500.2","Plasmodium reichenowi CDC","42","0","OG6_533192","PrCDC_11_v3:1,010,007..1,015,947(+)"
"PRCDC_1126600","PRCDC_1126600.1","Plasmodium reichenowi CDC","59","0","OG6_101532","PrCDC_11_v3:1,017,546..1,018,572(-)"
"PRCDC_1126700","PRCDC_1126700.1","Plasmodium reichenowi CDC","61","0","OG6_102239","PrCDC_11_v3:1,019,773..1,020,183(+)"
"PRCDC_1126800","PRCDC_1126800.1","Plasmodium reichenowi CDC","62","0","OG6_156271","PrCDC_11_v3:1,020,940..1,026,353(-)"
"PRCDC_1126900","PRCDC_1126900.1","Plasmodium reichenowi CDC","60","0","OG6_101661","PrCDC_11_v3:1,027,026..1,029,440(-)"
"PRCDC_1127000","PRCDC_1127000.1","Plasmodium reichenowi CDC","118","1","OG6_100169","PrCDC_11_v3:1,030,671..1,032,857(+)"
"PRCDC_1127100","PRCDC_1127100.1","Plasmodium reichenowi CDC","60","0","OG6_101639","PrCDC_11_v3:1,033,460..1,035,346(-)"
"PRCDC_1127200","PRCDC_1127200.1","Plasmodium reichenowi CDC","61","0","OG6_101767","PrCDC_11_v3:1,037,128..1,038,540(+)"
"PRCDC_1127300","PRCDC_1127300.1","Plasmodium reichenowi CDC","62","0","OG6_134723","PrCDC_11_v3:1,041,529..1,043,970(+)"
"PRCDC_1127400","PRCDC_1127400.1","Plasmodium reichenowi CDC","61","0","OG6_100634","PrCDC_11_v3:1,045,250..1,046,664(+)"
"PRCDC_1127500","PRCDC_1127500.1","Plasmodium reichenowi CDC","57","0","OG6_533690","PrCDC_11_v3:1,049,171..1,050,550(+)"
"PRCDC_1127600","PRCDC_1127600.1","Plasmodium reichenowi CDC","63","0","OG6_102079","PrCDC_11_v3:1,052,202..1,054,058(+)"
"PRCDC_1127700","PRCDC_1127700.1","Plasmodium reichenowi CDC","48","0","OG6_533452","PrCDC_11_v3:1,054,519..1,060,110(-)"
"PRCDC_1127800","PRCDC_1127800.1","Plasmodium reichenowi CDC","118","1","OG6_100487","PrCDC_11_v3:1,061,340..1,063,283(-)"
"PRCDC_1127900","PRCDC_1127900.1","Plasmodium reichenowi CDC","60","0","OG6_102506","PrCDC_11_v3:1,064,722..1,067,120(+)"
"PRCDC_1128000","PRCDC_1128000.1","Plasmodium reichenowi CDC","50","0","OG6_109640","PrCDC_11_v3:1,067,980..1,071,753(+)"
"PRCDC_1128100","PRCDC_1128100.1","Plasmodium reichenowi CDC","45","0","OG6_533743","PrCDC_11_v3:1,072,921..1,073,463(-)"
"PRCDC_1128200","PRCDC_1128200.1","Plasmodium reichenowi CDC","60","0","OG6_532535","PrCDC_11_v3:1,075,290..1,076,138(+)"
"PRCDC_1128300","PRCDC_1128300.1","Plasmodium reichenowi CDC","61","0","OG6_166402","PrCDC_11_v3:1,079,249..1,081,078(+)"
"PRCDC_1128400","PRCDC_1128400.1","Plasmodium reichenowi CDC","58","0","OG6_102413","PrCDC_11_v3:1,082,236..1,085,127(-)"
"PRCDC_1128500","PRCDC_1128500.1","Plasmodium reichenowi CDC","58","0","OG6_101624","PrCDC_11_v3:1,085,963..1,086,226(-)"
"PRCDC_1128600","PRCDC_1128600.1","Plasmodium reichenowi CDC","61","0","OG6_100781","PrCDC_11_v3:1,088,191..1,089,141(+)"
"PRCDC_1128800","PRCDC_1128800.1","Plasmodium reichenowi CDC","61","0","OG6_101915","PrCDC_11_v3:1,091,902..1,093,221(+)"
"PRCDC_1128900","PRCDC_1128900.1","Plasmodium reichenowi CDC","53","0","OG6_532707","PrCDC_11_v3:1,094,710..1,098,871(+)"
"PRCDC_1129000","PRCDC_1129000.1","Plasmodium reichenowi CDC","61","0","OG6_103381","PrCDC_11_v3:1,099,511..1,102,850(+)"
"PRCDC_1129100","PRCDC_1129100.1","Plasmodium reichenowi CDC","62","0","OG6_101499","PrCDC_11_v3:1,103,270..1,108,615(-)"
"PRCDC_1129200","PRCDC_1129200.1","Plasmodium reichenowi CDC","60","0","OG6_104236","PrCDC_11_v3:1,110,630..1,112,501(+)"
"PRCDC_1129300","PRCDC_1129300.1","Plasmodium reichenowi CDC","55","0","OG6_533210","PrCDC_11_v3:1,113,228..1,117,361(+)"
"PRCDC_1129400","PRCDC_1129400.1","Plasmodium reichenowi CDC","23","0","OG6_532370","PrCDC_11_v3:1,117,544..1,118,038(-)"
"PRCDC_1129500","PRCDC_1129500.1","Plasmodium reichenowi CDC","60","0","OG6_532478","PrCDC_11_v3:1,118,864..1,121,263(-)"
"PRCDC_1129600","PRCDC_1129600.1","Plasmodium reichenowi CDC","59","0","OG6_533550","PrCDC_11_v3:1,122,245..1,124,780(+)"
"PRCDC_1129700","PRCDC_1129700.1","Plasmodium reichenowi CDC","46","0","OG6_532868","PrCDC_11_v3:1,124,887..1,126,698(-)"
