,stage,Gene ID,Pfal_gene,Ppraefal_gene,score_adj,ns,s,ns_sites,s_sites,ffd,ffd_sites
23522,6,PF3D7_1403000,PF3D7_1403000.1,PPRFG01_1403300_t1,4.8729792147806,5,3,1074.9999999999986,224.0000000000004,1,94.0
22272,5,PF3D7_1434500,PF3D7_1434500.1,PPRFG01_1435200_t1,4.872876100706933,93,84,20104.00000000031,3956.000000000249,23,1223.0
10396,2,PF3D7_0816900,PF3D7_0816900.1,PPRFG01_0818400_t1,4.872727272727273,5,1,682.9999999999992,142.0,0,42.0
9900,2,PF3D7_0627000,PF3D7_0627000.1,PPRFG01_0625700_t1,4.872727272727273,2,0,277.3333333333332,52.66666666666669,0,16.0
21971,5,PF3D7_1248000,PF3D7_1248000.1,PPRFG01_1207400_t1,4.872727272727273,4,2,548.6666666666669,111.33333333333333,1,35.0
21974,5,PF3D7_1248600,PF3D7_1248600.1,PPRFG01_1206800_t1,4.872654155495979,11,10,1825.6666666666713,412.33333333333275,4,167.0
23074,6,PF3D7_1110300,PF3D7_1110300.1,PPRFG01_1111000_t1,4.872413793103449,2,1,368.3333333333339,66.66666666666677,0,22.0
23391,6,PF3D7_1247500,PF3D7_1247500.1,PPRFG01_1207900_t1,4.872401847575058,9,10,2146.000000000012,448.9999999999968,4,176.0
20536,5,PF3D7_0214900,PF3D7_0214900.1,PPRFG01_0215000_t1,4.872105263157895,14,11,2396.000000000005,453.99999999999886,6,156.0
19549,4,PF3D7_1136100,PF3D7_1136100.1,PPRFG01_1136800_t1,4.872093023255814,11,5,1502.6666666666702,303.33333333333366,2,100.0
23400,6,PF3D7_1251600,PF3D7_1251600.1,PPRFG01_1203800_t1,4.871906841339156,9,10,1738.0000000000098,322.99999999999966,4,98.0
22574,6,PF3D7_0217600,PF3D7_0217600.1,PPRFG01_0217700_t1,4.871794871794871,5,4,684.6666666666661,134.33333333333314,3,49.0
14877,3,PF3D7_0828400,PF3D7_0828400.1,PPRFG01_0829900_t1,4.8717504332755635,9,7,1423.3333333333348,307.6666666666664,6,125.0
21784,5,PF3D7_1224700,PF3D7_1224700.1,PPRFG01_1230100_t1,4.871663244353183,18,10,3661.333333333299,694.6666666666678,2,221.0
21072,5,PF3D7_0716200,PF3D7_0716200.1,PPRFG01_0715400_t1,4.871638141809291,5,7,2019.0000000000116,410.9999999999983,3,167.0
21097,5,PF3D7_0725400,PF3D7_0725400.1,PPRFG01_0724600_t1,4.871559633027523,2,2,266.99999999999983,60.000000000000064,0,30.0
22381,5,PF3D7_1474500,PF3D7_1474500.1,PPRFG01_1475000_t1,4.871532846715328,10,3,1697.0000000000055,358.00000000000017,2,139.0
5696,1,PF3D7_1108900,PF3D7_1108900.1,PPRFG01_1109600_t1,4.871490280777538,7,21,1162.666666666666,226.33333333333385,1,71.0
17723,4,PF3D7_0305800,PF3D7_0305800.1,PPRFG01_0307100_t1,4.8713235294117645,16,11,2736.000000000002,527.9999999999966,3,175.0
19673,4,PF3D7_1234600,PF3D7_1234600.1,PPRFG01_1220200_t1,4.871205151793928,15,8,2709.6666666666592,548.3333333333305,1,201.0
23401,6,PF3D7_1251800,PF3D7_1251800.1,PPRFG01_1203600_t1,4.871165644171779,5,4,1627.0000000000082,314.00000000000006,2,106.0
18200,4,PF3D7_0519600,PF3D7_0519600.1,PPRFG01_0520800_t1,4.871104815864022,5,2,1752.3333333333426,353.66666666666595,1,120.0
22644,6,PF3D7_0411800,PF3D7_0411800.1,PPRFG01_0411200_t1,4.871046892039258,26,18,4619.666666666646,882.333333333341,8,279.0
21584,5,PF3D7_1031000,PF3D7_1031000.1,PPRFG01_1032100_t1,4.870967741935484,4,1,527.3333333333339,123.66666666666652,0,65.0
23002,6,PF3D7_1018000,PF3D7_1018000.1,PPRFG01_1019100_t1,4.8708791208791204,8,4,1340.000000000001,298.0000000000001,1,124.0
20673,5,PF3D7_0411400,PF3D7_0411400.1,PPRFG01_0410800_t1,4.87066974595843,20,16,3214.3333333333107,673.6666666666683,4,239.0
18327,4,PF3D7_0705200,PF3D7_0705200.1,PPRFG01_0704700_t1,4.87062706270627,19,10,3772.999999999966,751.0000000000057,2,218.0
20823,5,PF3D7_0530700,PF3D7_0530700.1,PPRFG01_0531900_t1,4.870582617000955,15,8,2610.666666666664,530.3333333333305,1,196.0
20356,4,PF3D7_1464100,PF3D7_1464100.1,PPRFG01_1464700_t1,4.870242214532872,13,5,2179.000000000005,421.9999999999992,3,111.0
19621,4,PF3D7_1214100,PF3D7_1214100.1,PPRFG01_1240800_t1,4.870153621068032,18,12,3341.6666666666592,741.3333333333345,4,283.0
17738,4,PF3D7_0313500,PF3D7_0313500.1,PPRFG01_0314800_t1,4.870034052213394,9,8,2193.0000000000055,437.99999999999835,2,148.0
20928,5,PF3D7_0707300,PF3D7_0707300.1,PPRFG01_0706800_t1,4.869918699186992,11,8,2182.6666666666806,385.3333333333319,1,130.0
18324,4,PF3D7_0704400,PF3D7_0704400.1,PPRFG01_0703900_t1,4.869781312127237,11,8,2476.0,520.9999999999962,3,216.0
758,1,PF3D7_0320400,PF3D7_0320400.1,PPRFG01_0321900_t1,4.86969205834684,55,36,7517.333333333442,1734.6666666666433,17,781.0
20062,4,PF3D7_1363700,PF3D7_1363700.1,PPRFG01_1365400_t1,4.869592875318066,14,6,1947.0000000000123,410.99999999999716,2,150.0
23503,6,PF3D7_1362500,PF3D7_1362500.1,PPRFG01_1364200_t1,4.869565217391305,12,5,1779.0000000000064,359.9999999999995,1,117.0
22853,6,PF3D7_0806100,PF3D7_0806100.1,PPRFG01_0807200_t1,4.869532428355957,7,3,1646.6666666666745,330.3333333333331,0,119.0
13334,3,PF3D7_0411300,PF3D7_0411300.1,PPRFG01_0410700_t1,4.869132290184922,9,8,1760.6666666666717,342.33333333333377,0,108.0
22342,5,PF3D7_1461100,PF3D7_1461100.1,PPRFG01_1461800_t1,4.868872549019608,6,6,2019.666666666683,404.3333333333308,1,145.0
22328,5,PF3D7_1457100,PF3D7_1457100.1,PPRFG01_1457800_t1,4.8688085676037485,14,7,1867.333333333341,373.66666666666606,1,140.0
22101,5,PF3D7_1340000,PF3D7_1340000.1,PPRFG01_1341900_t1,4.868782161234991,7,7,1457.0000000000023,292.0000000000004,1,111.0
23058,6,PF3D7_1103800,PF3D7_1103800.1,PPRFG01_1104500_t1,4.868733313556808,38,38,8282.333333333518,1761.6666666666304,10,683.0
20507,5,PF3D7_0209000,PF3D7_0209000.1,PPRFG01_0209000_t1,4.868649517684887,45,26,7545.666666666799,1751.3333333333064,5,844.0
7843,1,PF3D7_1367800,PF3D7_1367800.1,PPRFG01_1369800_t1,4.868515205724508,15,11,2779.666666666664,574.3333333333304,3,237.0
5082,1,PF3D7_1016500,PF3D7_1016500.1,PPRFG01_1017600_t1,4.868501529051988,11,4,1641.6666666666729,320.33333333333337,0,115.0
20670,5,PF3D7_0410900,PF3D7_0410900.1,PPRFG01_0410300_t1,4.86839378238342,10,11,2423.000000000003,453.99999999999784,3,123.0
23660,6,PF3D7_1474300,PF3D7_1474300.1,PPRFG01_1474800_t1,4.868390129259694,15,8,2119.333333333342,433.6666666666643,4,150.0
22225,5,PF3D7_1414900,PF3D7_1414900.1,PPRFG01_1415300_t1,4.868354430379747,14,17,2913.666666666655,620.3333333333327,6,232.0
23459,6,PF3D7_1333200,PF3D7_1333200.1,PPRFG01_1335200_t1,4.868335146898803,25,9,4534.99999999998,952.0000000000109,4,340.0
23378,6,PF3D7_1244400,PF3D7_1244400.1,PPRFG01_1211000_t1,4.868164794007491,15,11,3322.999999999979,660.9999999999997,2,223.0
19914,4,PF3D7_1313100,PF3D7_1313100.1,PPRFG01_1315000_t1,4.868086568189626,45,20,7226.000000000127,1482.9999999999866,4,498.0
19995,4,PF3D7_1340800,PF3D7_1340800.1,PPRFG01_1342700_t1,4.867924528301887,2,0,254.66666666666654,63.33333333333336,0,34.0
21340,5,PF3D7_0831300,PF3D7_0831300.1,PPRFG01_0832900_t1,4.867816091954023,11,5,1985.0000000000107,363.9999999999995,1,112.0
22161,5,PF3D7_1362400,PF3D7_1362400.1,PPRFG01_1364100_t1,4.867574257425742,23,13,4982.333333333331,1047.6666666666729,6,433.0
21454,5,PF3D7_0927200,PF3D7_0927200.1,PPRFG01_0926000_t1,4.8673658235657005,19,23,4077.3333333332826,758.6666666666745,9,266.0
22641,6,PF3D7_0410700,PF3D7_0410700.1,PPRFG01_0410100_t1,4.867312072892939,13,11,2178.6666666666724,455.3333333333315,4,177.0
19474,4,PF3D7_1103400,PF3D7_1103400.1,PPRFG01_1104100_t1,4.867305061559508,17,9,3609.9999999999677,758.0000000000024,4,292.0
21396,5,PF3D7_0913600,PF3D7_0913600.1,PPRFG01_0912500_t1,4.867155664221679,12,5,3041.999999999989,602.9999999999984,4,197.0
22329,5,PF3D7_1457400,PF3D7_1457400.1,PPRFG01_1458100_t1,4.867028270874425,52,22,7625.000000000122,1488.9999999999854,7,477.0
22147,5,PF3D7_1356000,PF3D7_1356000.1,PPRFG01_1357800_t1,4.866952789699571,25,11,3481.333333333299,709.6666666666705,3,256.0
20847,5,PF3D7_0610200,PF3D7_0610200.1,PPRFG01_0608900_t1,4.866910229645094,6,6,2396.000000000005,441.9999999999972,1,139.0
18003,4,PF3D7_0407000,PF3D7_0407000.1,PPRFG01_0406400_t1,4.866751269035533,6,2,973.6666666666652,208.33333333333354,1,79.0
22026,5,PF3D7_1312100,PF3D7_1312100.1,PPRFG01_1314000_t1,4.866666666666666,20,7,2900.333333333316,561.6666666666641,0,178.0
19565,4,PF3D7_1139600,PF3D7_1139600.1,PPRFG01_1140300_t1,4.866454689984102,12,3,1573.0000000000045,313.9999999999999,0,120.0
21683,5,PF3D7_1131300,PF3D7_1131300.1,PPRFG01_1132200_t1,4.866371681415929,6,2,1409.666666666668,273.3333333333344,1,78.0
21686,5,PF3D7_1131900,PF3D7_1131900.1,PPRFG01_1132800_t1,4.865979381443299,3,5,1914.0000000000089,389.9999999999992,2,139.0
22829,6,PF3D7_0728800,PF3D7_0728800.1,PPRFG01_0728000_t1,4.865879828326181,8,5,1167.0000000000002,231.0000000000003,1,89.0
22879,6,PF3D7_0815800,PF3D7_0815800.1,PPRFG01_0817300_t1,4.865720524017467,19,15,4552.333333333302,898.666666666676,7,329.0
6555,1,PF3D7_1253000,PF3D7_1253000.1,PPRFG01_1202200_t1,4.865671641791045,9,4,1160.3333333333317,246.6666666666672,2,95.0
20619,5,PF3D7_0317700,PF3D7_0317700.1,PPRFG01_0319200_t1,4.8654732364409785,31,26,6977.000000000104,1431.9999999999927,8,547.0
20383,4,PF3D7_1475100,PF3D7_1475100.1,PPRFG01_1475600_t1,4.865334207077327,27,16,3814.3333333333,763.6666666666706,6,227.0
21647,5,PF3D7_1118600,PF3D7_1118600.1,PPRFG01_1119300_t1,4.865289256198347,4,10,1473.333333333336,320.66666666666674,5,137.0
20328,4,PF3D7_1453900,PF3D7_1453900.1,PPRFG01_1454600_t1,4.865244536940687,8,5,2363.3333333333353,495.66666666666333,3,209.0
22300,5,PF3D7_1447200,PF3D7_1447200.1,PPRFG01_1447900_t1,4.8648393194707,5,7,1305.9999999999989,266.0000000000013,2,101.0
22028,5,PF3D7_1312700,PF3D7_1312700.1,PPRFG01_1314600_t1,4.864768683274021,5,4,1382.3333333333346,285.6666666666668,1,104.0
22954,6,PF3D7_0925200,PF3D7_0925200.1,PPRFG01_0924000_t1,4.864764267990075,1,2,987.3333333333316,206.66666666666688,0,82.0
18137,4,PF3D7_0423800,PF3D7_0423800.1,PPRFG01_0421500_t1,4.8646408839779,7,0,885.9999999999982,200.00000000000034,0,88.0
10526,2,PF3D7_1009100,PF3D7_1009100.1,PPRFG01_1010200_t1,4.8646034816247585,8,2,1279.0,269.0000000000008,0,100.0
18991,4,PF3D7_0917100,PF3D7_0917100.1,PPRFG01_0916000_t1,4.864541832669323,11,4,1856.6666666666747,393.3333333333317,2,145.0
9891,2,PF3D7_0620400,PF3D7_0620400.1,PPRFG01_0618900_t1,4.864495798319328,5,0,1176.9999999999993,251.00000000000054,0,108.0
22287,5,PF3D7_1441300,PF3D7_1441300.1,PPRFG01_1442000_t1,4.864485981308412,29,13,5565.333333333367,1133.666666666675,2,440.0
19008,4,PF3D7_0923500,PF3D7_0923500.1,PPRFG01_0922300_t1,4.864457831325301,1,7,828.3333333333328,158.66666666666654,0,54.0
20510,5,PF3D7_0209700,PF3D7_0209700.1,PPRFG01_0209700_t1,4.86443661971831,11,9,1402.6666666666695,301.3333333333335,2,118.0
18182,4,PF3D7_0514700,PF3D7_0514700.1,PPRFG01_0516100_t1,4.864299933642999,19,13,3757.3333333333003,748.666666666671,5,252.0
22965,6,PF3D7_0931700,PF3D7_0931700.1,PPRFG01_0930700_t1,4.864243323442136,8,12,1683.6666666666745,338.3333333333332,0,121.0
18253,4,PF3D7_0605600,PF3D7_0605600.1,PPRFG01_0604200_t1,4.8640840446487195,22,15,3809.666666666634,756.333333333337,7,239.0
22231,5,PF3D7_1420900,PF3D7_1420900.1,PPRFG01_1421300_t1,4.864077669902913,0,1,500.00000000000017,117.99999999999996,1,55.0
21446,5,PF3D7_0925800,PF3D7_0925800.1,PPRFG01_0924600_t1,4.86374269005848,14,27,4239.666666666632,851.3333333333411,5,283.0
14211,3,PF3D7_0711200,PF3D7_0711200.1,PPRFG01_0711000_t1,4.863544813695871,3,8,2429.000000000004,501.9999999999982,2,170.0
20560,5,PF3D7_0304800,PF3D7_0304800.1,PPRFG01_0306100_t1,4.863384188626907,23,11,3591.9999999999673,722.0000000000039,2,232.0
22238,5,PF3D7_1422400,PF3D7_1422400.1,PPRFG01_1422900_t1,4.863216266173752,20,13,4031.99999999996,804.0000000000063,4,262.0
22315,5,PF3D7_1452400,PF3D7_1452400.1,PPRFG01_1453100_t1,4.862980769230769,10,3,2110.3333333333453,385.6666666666638,2,117.0
19683,4,PF3D7_1237200,PF3D7_1237200.1,PPRFG01_1217600_t1,4.862561847168774,21,30,4527.333333333313,914.6666666666747,7,297.0
15327,3,PF3D7_1112700,PF3D7_1112700.1,PPRFG01_1113400_t1,4.861730597680642,17,2,2772.333333333331,584.666666666665,0,189.0
17746,4,PF3D7_0318000,PF3D7_0318000.1,PPRFG01_0319500_t1,4.861386138613861,4,2,508.33333333333394,97.66666666666654,1,31.0
21071,5,PF3D7_0716000,PF3D7_0716000.1,PPRFG01_0715200_t1,4.8613333333333335,7,14,2761.6666666666497,574.3333333333336,4,206.0
20502,5,PF3D7_0208300,PF3D7_0208300.1,PPRFG01_0208300_t1,4.861261261261261,18,7,4119.333333333292,863.6666666666736,3,297.0
19805,4,PF3D7_1245600,PF3D7_1245600.1,PPRFG01_1209800_t1,4.861093452002543,13,8,3889.999999999958,787.0000000000052,4,281.0
22402,6,PF3D7_0107800,PF3D7_0107800.1,PPRFG01_0106200_t1,4.861043194784026,13,8,3049.3333333333194,604.6666666666664,1,208.0
23596,6,PF3D7_1433400,PF3D7_1433400.1,PPRFG01_1434100_t1,4.86084086170952,61,46,14319.999999999423,2810.0000000000646,9,969.0
20316,4,PF3D7_1451000,PF3D7_1451000.1,PPRFG01_1451700_t1,4.8606965174129355,16,9,2005.000000000012,406.9999999999979,5,153.0
20707,5,PF3D7_0423600,PF3D7_0423600.1,PPRFG01_0421300_t1,4.860677966101695,16,33,3685.999999999957,739.0000000000058,9,265.0
19011,4,PF3D7_0926600,PF3D7_0926600.1,PPRFG01_0925400_t1,4.860643745427945,20,11,3348.6666666666492,737.3333333333358,2,298.0
21589,5,PF3D7_1031600,PF3D7_1031600.1,PPRFG01_1032700_t1,4.860619469026549,8,7,2255.0000000000036,441.9999999999964,3,164.0
22066,5,PF3D7_1326900,PF3D7_1326900.1,PPRFG01_1328800_t1,4.8605610561056105,10,4,3015.666666666653,578.333333333332,2,167.0
22906,6,PF3D7_0829000,PF3D7_0829000.1,PPRFG01_0830500_t1,4.860527732902531,27,19,4638.9999999999745,917.000000000009,7,289.0
20636,5,PF3D7_0323800,PF3D7_0323800.1,PPRFG01_0325300_t1,4.860309278350515,10,13,2434.3333333333358,454.6666666666639,3,153.0
19659,4,PF3D7_1226500,PF3D7_1226500.1,PPRFG01_1228300_t1,4.860233516483516,16,15,3585.6666666666306,761.3333333333379,7,282.0
20922,5,PF3D7_0705100,PF3D7_0705100.1,PPRFG01_0704600_t1,4.860165118679051,16,14,2433.333333333338,470.66666666666345,5,156.0
19000,4,PF3D7_0920400,PF3D7_0920400.1,PPRFG01_0919200_t1,4.860010851871948,20,16,4592.333333333316,888.6666666666737,2,273.0
20070,4,PF3D7_1368900,PF3D7_1368900.1,PPRFG01_1370900_t1,4.86,4,2,1094.3333333333317,240.66666666666765,1,120.0
5095,1,PF3D7_1033800,PF3D7_1033800.1,PPRFG01_1034900_t1,4.86,9,3,1094.3333333333317,255.66666666666725,1,115.0
21491,5,PF3D7_1003000,PF3D7_1003000.1,PPRFG01_1004200_t1,4.8599683544303796,15,6,3094.3333333333276,673.6666666666649,1,267.0
21068,5,PF3D7_0714300,PF3D7_0714300.1,PPRFG01_0713700_t1,4.859709480122324,14,10,3254.333333333307,642.6666666666652,1,221.0
18169,4,PF3D7_0508000,PF3D7_0508000.1,PPRFG01_0509300_t1,4.859598853868195,7,4,838.9999999999987,208.00000000000037,2,116.0
21745,5,PF3D7_1206500,PF3D7_1206500.1,PPRFG01_1248400_t1,4.859447004608295,11,4,1636.3333333333378,316.66666666666674,1,106.0
18224,4,PF3D7_0526500,PF3D7_0526500.1,PPRFG01_0527700_t1,4.85920177383592,10,16,3336.666666666643,677.3333333333351,7,241.0
13345,3,PF3D7_0423900,PF3D7_0423900.1,PPRFG01_0421600_t1,4.859154929577465,1,4,176.33333333333331,36.66666666666668,0,17.0
17697,4,PF3D7_0220000,PF3D7_0220000.1,PPRFG01_0220100_t1,4.859103078982597,23,19,3634.3333333332994,847.6666666666745,10,431.0
21588,5,PF3D7_1031500,PF3D7_1031500.1,PPRFG01_1032600_t1,4.858843537414966,9,6,2176.6666666666724,457.333333333333,3,181.0
20544,5,PF3D7_0216600,PF3D7_0216600.1,PPRFG01_0216700_t1,4.858600583090379,4,14,1655.0000000000014,378.9999999999995,1,181.0
18174,4,PF3D7_0510100,PF3D7_0510100.1,PPRFG01_0511400_t1,4.858579881656805,29,38,6375.000000000101,1179.000000000004,6,414.0
23157,6,PF3D7_1147200,PF3D7_1147200.1,PPRFG01_1147800_t1,4.858400586940572,48,24,6819.666666666779,1349.3333333333217,12,467.0
22778,6,PF3D7_0629700,PF3D7_0629700.1,PPRFG01_0628400_t1,4.858285206574855,81,85,16874.99999999929,3246.0000000001246,20,1105.0
22828,6,PF3D7_0728600,PF3D7_0728600.1,PPRFG01_0727800_t1,4.85800185013876,23,26,5372.666666666699,1065.3333333333505,10,397.0
23004,6,PF3D7_1018600,PF3D7_1018600.1,PPRFG01_1019700_t1,4.857668067226891,14,17,4696.999999999977,955.0000000000113,6,346.0
21646,5,PF3D7_1117900,PF3D7_1117900.1,PPRFG01_1118600_t1,4.857638888888889,17,8,3578.9999999999604,717.0000000000038,2,279.0
21389,5,PF3D7_0912600,PF3D7_0912600.1,PPRFG01_0911500_t1,4.857615894039735,18,13,2275.000000000004,442.9999999999979,3,140.0
22904,6,PF3D7_0828200,PF3D7_0828200.1,PPRFG01_0829700_t1,4.857528696826469,27,14,3687.99999999997,749.0000000000038,4,275.0
18225,4,PF3D7_0526700,PF3D7_0526700.1,PPRFG01_0527900_t1,4.857412060301508,11,7,1961.3333333333392,414.66666666666623,2,159.0
21122,5,PF3D7_0802400,PF3D7_0802400.1,PPRFG01_0803400_t1,4.857142857142857,7,6,1758.0000000000064,362.9999999999999,3,132.0
21575,5,PF3D7_1028900,PF3D7_1028900.1,PPRFG01_1030000_t1,4.857142857142857,4,0,483.00000000000034,104.99999999999997,0,45.0
20019,4,PF3D7_1351900,PF3D7_1351900.1,PPRFG01_1353800_t1,4.857142857142857,3,7,953.9999999999976,177.0000000000001,1,56.0
22129,5,PF3D7_1349300,PF3D7_1349300.1,PPRFG01_1351200_t1,4.856981345392877,27,23,4376.333333333299,915.666666666673,3,362.0
15178,3,PF3D7_1036000,PF3D7_1036000.1,PPRFG01_1037000_t1,4.85679012345679,5,6,980.6666666666634,225.33333333333417,2,110.0
22307,5,PF3D7_1449700,PF3D7_1449700.1,PPRFG01_1450400_t1,4.856514084507042,21,8,2834.333333333321,570.6666666666664,5,185.0
21984,5,PF3D7_1250600,PF3D7_1250600.1,PPRFG01_1204800_t1,4.85640648011782,11,13,1656.333333333336,374.66666666666646,2,172.0
23602,6,PF3D7_1435600,PF3D7_1435600.1,PPRFG01_1436300_t1,4.8563829787234045,23,14,4435.99999999997,886.0000000000097,7,314.0
23403,6,PF3D7_1302700,PF3D7_1302700.1,PPRFG01_1304500_t1,4.85632183908046,18,22,3837.6666666666333,824.3333333333388,9,333.0
20884,5,PF3D7_0622100,PF3D7_0622100.1,PPRFG01_0620700_t1,4.855970149253731,17,4,3346.6666666666306,649.3333333333358,0,204.0
22183,5,PF3D7_1402900,PF3D7_1402900.1,PPRFG01_1403200_t1,4.85587002096436,13,15,2370.3333333333335,485.6666666666647,2,159.0
21708,5,PF3D7_1140600,PF3D7_1140600.1,PPRFG01_1141300_t1,4.855811403508772,28,14,4586.666666666653,879.3333333333446,4,250.0
20746,5,PF3D7_0513200,PF3D7_0513200.1,PPRFG01_0514600_t1,4.8557727108215705,25,22,6826.666666666779,1372.3333333333242,6,454.0
14875,3,PF3D7_0826000,PF3D7_0826000.1,PPRFG01_0827500_t1,4.8556244464127545,17,15,2828.999999999992,557.999999999997,11,190.0
21709,5,PF3D7_1140800,PF3D7_1140800.1,PPRFG01_1141500_t1,4.8555417185554175,2,4,1990.0000000000086,385.9999999999996,1,138.0
23127,6,PF3D7_1126500,PF3D7_1126500.1,PPRFG01_1127400_t1,4.855408388520972,22,11,3382.9999999999814,685.0000000000014,1,244.0
10815,2,PF3D7_1247700,PF3D7_1247700.1,PPRFG01_1207700_t1,4.855297157622739,8,1,967.9999999999976,193.00000000000048,0,65.0
23207,6,PF3D7_1228400,PF3D7_1228400.1,PPRFG01_1226400_t1,4.855078125,15,17,3232.66666666664,607.3333333333355,4,194.0
21570,5,PF3D7_1026600,PF3D7_1026600.1,PPRFG01_1027800_t1,4.854905437352246,22,16,4199.333333333298,858.6666666666741,5,343.0
19279,4,PF3D7_1007700,PF3D7_1007700.1,PPRFG01_1008900_t1,4.854101440200376,18,39,3947.333333333288,813.6666666666761,6,376.0
21749,5,PF3D7_1208200,PF3D7_1208200.1,PPRFG01_1246700_t1,4.854012521343199,33,23,8582.333333333443,1851.6666666666354,5,709.0
10894,2,PF3D7_1402100,PF3D7_1402100.1,PPRFG01_1402400_t1,4.853811149032992,12,3,2181.666666666673,446.3333333333316,2,163.0
23396,6,PF3D7_1249900,PF3D7_1249900.1,PPRFG01_1205500_t1,4.853677621283255,10,13,1586.6666666666686,327.33333333333326,3,127.0
23188,6,PF3D7_1217200,PF3D7_1217200.1,PPRFG01_1237700_t1,4.853440571939231,12,8,2753.6666666666592,573.3333333333319,5,225.0
22380,5,PF3D7_1474400,PF3D7_1474400.1,PPRFG01_1474900_t1,4.8532279757901815,50,29,7438.000000000143,1453.9999999999911,7,472.0
17400,3,PF3D7_1430400,PF3D7_1430400.1,PPRFG01_1431100_t1,4.8530444964871196,11,8,2106.0000000000105,443.9999999999976,3,168.0
19627,4,PF3D7_1215700,PF3D7_1215700.1,PPRFG01_1239200_t1,4.85296762589928,16,9,2769.666666666655,548.3333333333304,3,200.0
20561,5,PF3D7_0305200,PF3D7_0305200.1,PPRFG01_0306500_t1,4.852811950790861,19,29,2861.333333333322,540.6666666666633,5,159.0
19576,4,PF3D7_1143700,PF3D7_1143700.1,PPRFG01_1144400_t1,4.852803738317757,18,3,2121.33333333334,446.66666666666504,1,133.0
17280,3,PF3D7_1350400,PF3D7_1350400.1,PPRFG01_1352300_t1,4.8526011560693645,8,3,1711.666666666675,352.3333333333328,0,110.0
20567,5,PF3D7_0308100,PF3D7_0308100.1,PPRFG01_0309400_t1,4.8525717703349285,23,12,4166.333333333283,831.6666666666755,2,284.0
18312,4,PF3D7_0628900,PF3D7_0628900.1,PPRFG01_0627600_t1,4.852430555555555,24,8,3597.666666666639,704.3333333333371,3,211.0
21993,5,PF3D7_1303400,PF3D7_1303400.1,PPRFG01_1305200_t1,4.852352352352352,13,10,2509.9999999999964,471.999999999996,2,164.0
23655,6,PF3D7_1471900,PF3D7_1471900.1,PPRFG01_1472500_t1,4.8522467631378525,24,13,3287.999999999977,642.000000000001,3,185.0
18183,4,PF3D7_0514800,PF3D7_0514800.1,PPRFG01_0516200_t1,4.852159468438538,13,4,2231.6666666666733,462.33333333333184,1,177.0
23148,6,PF3D7_1139100,PF3D7_1139100.1,PPRFG01_1139800_t1,4.851758793969849,13,14,4457.999999999974,840.0000000000089,3,291.0
23026,6,PF3D7_1027300,PF3D7_1027300.1,PPRFG01_1028400_t1,4.851694915254237,2,2,293.33333333333326,60.66666666666674,1,30.0
17741,4,PF3D7_0315600,PF3D7_0315600.1,PPRFG01_0317000_t1,4.851578947368421,9,3,1171.3333333333308,253.66666666666777,1,123.0
22787,6,PF3D7_0707700,PF3D7_0707700.1,PPRFG01_0707200_t1,4.851554126473741,11,7,2318.6666666666724,465.33333333333127,6,194.0
21699,5,PF3D7_1134600,PF3D7_1134600.1,PPRFG01_1135400_t1,4.851539802440442,24,10,4272.999999999963,854.0000000000092,3,334.0
19966,4,PF3D7_1329900,PF3D7_1329900.1,PPRFG01_1331900_t1,4.851485148514851,11,4,1761.333333333342,353.6666666666655,0,124.0
22635,6,PF3D7_0408500,PF3D7_0408500.1,PPRFG01_0407900_t1,4.851393188854489,9,14,1577.6666666666745,360.3333333333316,0,164.0
18457,4,PF3D7_0714600,PF3D7_0714600.1,PPRFG01_0714000_t1,4.851304347826087,11,14,1441.6666666666695,283.33333333333354,3,100.0
23623,6,PF3D7_1448300,PF3D7_1448300.1,PPRFG01_1449000_t1,4.851226993865031,15,19,4038.99999999994,800.0000000000086,3,309.0
19287,4,PF3D7_1012700,PF3D7_1012700.1,PPRFG01_1013800_t1,4.851182197496523,19,9,3565.6666666666333,721.333333333338,5,259.0
22921,6,PF3D7_0907100,PF3D7_0907100.1,PPRFG01_0906100_t1,4.850846262341326,24,15,3531.666666666642,710.3333333333348,5,230.0
21779,5,PF3D7_1222400,PF3D7_1222400.1,PPRFG01_1232400_t1,4.850664581704456,20,16,6376.000000000109,1204.9999999999973,4,426.0
17247,3,PF3D7_1334800,PF3D7_1334800.1,PPRFG01_1336800_t1,4.850533807829182,6,1,689.9999999999995,152.99999999999991,1,74.0
19670,4,PF3D7_1233300,PF3D7_1233300.1,PPRFG01_1221400_t1,4.850497159090909,16,13,3504.999999999982,686.000000000002,3,220.0
