"Gene ID","source_id","Organism","Genomic Location (Gene)","Ortholog count","Paralog count","Ortholog Group"
"PPRFG01_1433700","PPRFG01_1433700_t1","Plasmodium praefalciparum strain G01","LT963427:1,301,582..1,301,920(-)","53","0","OG6_102021"
"PPRFG01_1433800","PPRFG01_1433800_t1","Plasmodium praefalciparum strain G01","LT963427:1,302,858..1,306,759(+)","59","0","OG6_103153"
"PPRFG01_1433900","PPRFG01_1433900_t1","Plasmodium praefalciparum strain G01","LT963427:1,307,056..1,310,910(-)","53","0","OG6_533532"
"PPRFG01_1434000","PPRFG01_1434000_t1","Plasmodium praefalciparum strain G01","LT963427:1,313,136..1,314,872(+)","122","1","OG6_101102"
"PPRFG01_1434100","PPRFG01_1434100_t1","Plasmodium praefalciparum strain G01","LT963427:1,315,352..1,332,622(-)","13","0","OG6_105638"
"PPRFG01_1434200","PPRFG01_1434200_t1","Plasmodium praefalciparum strain G01","LT963427:1,335,404..1,340,405(-)","122","1","OG6_100284"
"PPRFG01_1434300","PPRFG01_1434300_t1","Plasmodium praefalciparum strain G01","LT963427:1,344,706..1,345,356(+)","60","0","OG6_103297"
"PPRFG01_1434400","PPRFG01_1434400_t1","Plasmodium praefalciparum strain G01","LT963427:1,345,557..1,352,103(-)","48","0","OG6_533328"
"PPRFG01_1434500","PPRFG01_1434500_t1","Plasmodium praefalciparum strain G01","LT963427:1,353,432..1,361,604(-)","45","0","OG6_532425"
"PPRFG01_1434600","PPRFG01_1434600_t1","Plasmodium praefalciparum strain G01","LT963427:1,363,279..1,367,859(+)","34","0","OG6_533573"
"PPRFG01_1434700","PPRFG01_1434700_t1","Plasmodium praefalciparum strain G01","LT963427:1,368,063..1,369,409(-)","61","0","OG6_105473"
"PPRFG01_1434800","PPRFG01_1434800_t1","Plasmodium praefalciparum strain G01","LT963427:1,370,269..1,371,492(+)","61","0","OG6_103114"
"PPRFG01_1434900","PPRFG01_1434900_t1","Plasmodium praefalciparum strain G01","LT963427:1,372,118..1,373,034(-)","61","0","OG6_100851"
"PPRFG01_1435000","PPRFG01_1435000_t1","Plasmodium praefalciparum strain G01","LT963427:1,376,164..1,377,858(+)","63","0","OG6_102012"
"PPRFG01_1435100","PPRFG01_1435100_t1","Plasmodium praefalciparum strain G01","LT963427:1,378,939..1,380,126(-)","61","0","OG6_140578"
"PPRFG01_1435200","PPRFG01_1435200_t1","Plasmodium praefalciparum strain G01","LT963427:1,381,591..1,405,782(-)","450","1","OG6_100908"
"PPRFG01_1435300","PPRFG01_1435300_t1","Plasmodium praefalciparum strain G01","LT963427:1,407,490..1,409,370(+)","62","0","OG6_100815"
"PPRFG01_1435400","PPRFG01_1435400_t1","Plasmodium praefalciparum strain G01","LT963427:1,410,489..1,410,977(-)","62","0","OG6_101935"
"PPRFG01_1435500","PPRFG01_1435500_t1","Plasmodium praefalciparum strain G01","LT963427:1,413,351..1,414,109(+)","61","0","OG6_105073"
"PPRFG01_1435600","PPRFG01_1435600_t1","Plasmodium praefalciparum strain G01","LT963427:1,414,943..1,416,310(+)","62","0","OG6_532756"
"PPRFG01_1435700","PPRFG01_1435700_t1","Plasmodium praefalciparum strain G01","LT963427:1,417,252..1,418,544(+)","61","0","OG6_102761"
"PPRFG01_1435800","PPRFG01_1435800_t1","Plasmodium praefalciparum strain G01","LT963427:1,419,167..1,420,246(-)","60","0","OG6_156391"
"PPRFG01_1435900","PPRFG01_1435900_t1","Plasmodium praefalciparum strain G01","LT963427:1,422,583..1,424,084(+)","30","0","OG6_533408"
"PPRFG01_1436000","PPRFG01_1436000_t1","Plasmodium praefalciparum strain G01","LT963427:1,425,034..1,434,327(-)","62","0","OG6_100905"
"PPRFG01_1436100","PPRFG01_1436100_t1","Plasmodium praefalciparum strain G01","LT963427:1,436,903..1,437,475(-)","60","0","OG6_102320"
"PPRFG01_1436200","PPRFG01_1436200_t1","Plasmodium praefalciparum strain G01","LT963427:1,439,419..1,440,183(+)","60","0","OG6_533686"
"PPRFG01_1436300","PPRFG01_1436300_t1","Plasmodium praefalciparum strain G01","LT963427:1,440,662..1,446,022(-)","46","0","OG6_115766"
"PPRFG01_1436400.1","PPRFG01_1436400.1_t1","Plasmodium praefalciparum strain G01","LT963427:1,448,200..1,452,627(-)","57","1","OG6_117869"
"PPRFG01_1436400.2","PPRFG01_1436400.2_t1","Plasmodium praefalciparum strain G01","LT963427:1,448,200..1,452,627(-)","57","1","OG6_117869"
"PPRFG01_1436500","PPRFG01_1436500_t1","Plasmodium praefalciparum strain G01","LT963427:1,455,710..1,457,224(+)","61","0","OG6_101468"
"PPRFG01_1436600","PPRFG01_1436600_t1","Plasmodium praefalciparum strain G01","LT963427:1,457,610..1,458,551(-)","61","0","OG6_156378"
"PPRFG01_1436700","PPRFG01_1436700_t1","Plasmodium praefalciparum strain G01","LT963427:1,461,158..1,462,897(+)","61","0","OG6_100716"
"PPRFG01_1436800","PPRFG01_1436800_t1","Plasmodium praefalciparum strain G01","LT963427:1,464,343..1,470,508(+)","58","0","OG6_532855"
"PPRFG01_1436900","PPRFG01_1436900_t1","Plasmodium praefalciparum strain G01","LT963427:1,470,547..1,477,260(-)","26","0","OG6_121017"
"PPRFG01_1437000","PPRFG01_1437000_t1","Plasmodium praefalciparum strain G01","LT963427:1,482,645..1,485,683(+)","29","0","OG6_532579"
"PPRFG01_1437100","PPRFG01_1437100_t1","Plasmodium praefalciparum strain G01","LT963427:1,487,096..1,491,066(+)","53","0","OG6_532313"
"PPRFG01_1437200","PPRFG01_1437200_t1","Plasmodium praefalciparum strain G01","LT963427:1,491,614..1,492,918(+)","180","2","OG6_101533"
"PPRFG01_1437300","PPRFG01_1437300_t1","Plasmodium praefalciparum strain G01","LT963427:1,493,551..1,497,110(-)","63","0","OG6_100630"
"PPRFG01_1437400","PPRFG01_1437400_t1","Plasmodium praefalciparum strain G01","LT963427:1,498,705..1,501,388(-)","61","0","OG6_146174"
"PPRFG01_1437500","PPRFG01_1437500_t1","Plasmodium praefalciparum strain G01","LT963427:1,501,638..1,502,372(-)","59","0","OG6_113660"
"PPRFG01_1437600","PPRFG01_1437600_t1","Plasmodium praefalciparum strain G01","LT963427:1,503,023..1,503,848(-)","60","0","OG6_101676"
"PPRFG01_1437700","PPRFG01_1437700_t1","Plasmodium praefalciparum strain G01","LT963427:1,505,558..1,507,751(+)","58","0","OG6_129779"
"PPRFG01_1437800","PPRFG01_1437800_t1","Plasmodium praefalciparum strain G01","LT963427:1,508,792..1,509,513(+)","59","0","OG6_533041"
"PPRFG01_1437900","PPRFG01_1437900_t1","Plasmodium praefalciparum strain G01","LT963427:1,510,242..1,512,962(-)","61","0","OG6_100448"
"PPRFG01_1438000","PPRFG01_1438000_t1","Plasmodium praefalciparum strain G01","LT963427:1,516,822..1,517,853(-)","60","0","OG6_533456"
"PPRFG01_1438100","PPRFG01_1438100_t1","Plasmodium praefalciparum strain G01","LT963427:1,519,977..1,522,277(+)","57","0","OG6_532760"
"PPRFG01_1438200","PPRFG01_1438200_t1","Plasmodium praefalciparum strain G01","LT963427:1,524,021..1,524,836(+)","60","0","OG6_532461"
"PPRFG01_1438300","PPRFG01_1438300_t1","Plasmodium praefalciparum strain G01","LT963427:1,526,196..1,527,956(+)","61","0","OG6_533395"
"PPRFG01_1438400","PPRFG01_1438400_t1","Plasmodium praefalciparum strain G01","LT963427:1,528,498..1,531,419(-)","60","0","OG6_105058"
"PPRFG01_1438500","PPRFG01_1438500_t1","Plasmodium praefalciparum strain G01","LT963427:1,533,248..1,533,802(-)","63","0","OG6_102532"
"PPRFG01_1438600","PPRFG01_1438600_t1","Plasmodium praefalciparum strain G01","LT963427:1,536,312..1,537,915(+)","60","0","OG6_100614"
"PPRFG01_1438700","PPRFG01_1438700_t1","Plasmodium praefalciparum strain G01","LT963427:1,539,444..1,541,429(-)","73","0","OG6_101886"
"PPRFG01_1438800","PPRFG01_1438800_t1","Plasmodium praefalciparum strain G01","LT963427:1,544,291..1,545,792(-)","62","0","OG6_106907"
"PPRFG01_1439100","PPRFG01_1439100_t1","Plasmodium praefalciparum strain G01","LT963427:1,551,824..1,559,686(+)","114","1","OG6_101407"
"PPRFG01_1439200","PPRFG01_1439200_t1","Plasmodium praefalciparum strain G01","LT963427:1,560,515..1,563,145(-)","62","0","OG6_101260"
"PPRFG01_1439300","PPRFG01_1439300_t1","Plasmodium praefalciparum strain G01","LT963427:1,565,230..1,566,063(+)","60","0","OG6_103135"
"PPRFG01_1439400","PPRFG01_1439400_t1","Plasmodium praefalciparum strain G01","LT963427:1,567,526..1,570,817(+)","61","0","OG6_101221"
"PPRFG01_1439500","PPRFG01_1439500_t1","Plasmodium praefalciparum strain G01","LT963427:1,574,239..1,577,391(+)","61","0","OG6_215379"
"PPRFG01_1439600","PPRFG01_1439600_t1","Plasmodium praefalciparum strain G01","LT963427:1,579,219..1,579,806(+)","183","2","OG6_100111"
"PPRFG01_1439700","PPRFG01_1439700_t1","Plasmodium praefalciparum strain G01","LT963427:1,581,486..1,582,462(+)","65","0","OG6_104136"
"PPRFG01_1439800","PPRFG01_1439800_t1","Plasmodium praefalciparum strain G01","LT963427:1,584,094..1,592,247(+)","122","1","OG6_100305"
"PPRFG01_1439900","PPRFG01_1439900_t1","Plasmodium praefalciparum strain G01","LT963427:1,592,331..1,596,475(+)","61","0","OG6_215380"
"PPRFG01_1440000","PPRFG01_1440000_t1","Plasmodium praefalciparum strain G01","LT963427:1,597,877..1,603,437(+)","60","0","OG6_103990"
"PPRFG01_1440100","PPRFG01_1440100_t1","Plasmodium praefalciparum strain G01","LT963427:1,604,314..1,605,381(-)","60","0","OG6_101749"
"PPRFG01_1440200","PPRFG01_1440200_t1","Plasmodium praefalciparum strain G01","LT963427:1,611,981..1,615,100(+)","57","0","OG6_101766"
"PPRFG01_1440300","PPRFG01_1440300_t1","Plasmodium praefalciparum strain G01","LT963427:1,615,869..1,616,411(-)","61","0","OG6_160756"
"PPRFG01_1440400","PPRFG01_1440400_t1","Plasmodium praefalciparum strain G01","LT963427:1,617,195..1,618,922(-)","61","0","OG6_100931"
"PPRFG01_1440500","PPRFG01_1440500_t1","Plasmodium praefalciparum strain G01","LT963427:1,622,294..1,623,271(+)","60","0","OG6_101143"
"PPRFG01_1440600","PPRFG01_1440600_t1","Plasmodium praefalciparum strain G01","LT963427:1,626,103..1,627,167(+)","61","0","OG6_100657"
"PPRFG01_1440700","PPRFG01_1440700_t1","Plasmodium praefalciparum strain G01","LT963427:1,627,732..1,634,881(-)","32","0","OG6_533003"
"PPRFG01_1440800","PPRFG01_1440800_t1","Plasmodium praefalciparum strain G01","LT963427:1,636,735..1,639,767(-)","57","0","OG6_533494"
"PPRFG01_1441000","PPRFG01_1441000_t1","Plasmodium praefalciparum strain G01","LT963427:1,643,039..1,645,319(+)","42","0","OG6_101254"
"PPRFG01_1441050","PPRFG01_1441050_t1","Plasmodium praefalciparum strain G01","LT963427:1,643,039..1,650,699(+)","57","0","OG6_110270"
"PPRFG01_1441100","PPRFG01_1441100_t1","Plasmodium praefalciparum strain G01","LT963427:1,651,170..1,655,176(-)","118","1","OG6_105580"
"PPRFG01_1441200","PPRFG01_1441200_t1","Plasmodium praefalciparum strain G01","LT963427:1,657,496..1,659,157(+)","119","1","OG6_105441"
"PPRFG01_1441300","PPRFG01_1441300_t1","Plasmodium praefalciparum strain G01","LT963427:1,659,875..1,663,240(+)","60","0","OG6_533752"
"PPRFG01_1441400","PPRFG01_1441400_t1","Plasmodium praefalciparum strain G01","LT963427:1,663,584..1,665,827(-)","61","0","OG6_532933"
"PPRFG01_1441500","PPRFG01_1441500_t1","Plasmodium praefalciparum strain G01","LT963427:1,668,988..1,671,058(+)","60","0","OG6_104565"
"PPRFG01_1441600","PPRFG01_1441600_t1","Plasmodium praefalciparum strain G01","LT963427:1,672,081..1,673,458(+)","60","0","OG6_533683"
"PPRFG01_1441700","PPRFG01_1441700_t1","Plasmodium praefalciparum strain G01","LT963427:1,673,475..1,675,145(-)","59","0","OG6_532349"
"PPRFG01_1441800","PPRFG01_1441800_t1","Plasmodium praefalciparum strain G01","LT963427:1,676,846..1,677,544(-)","23","0","OG6_532565"
"PPRFG01_1441900","PPRFG01_1441900_t1","Plasmodium praefalciparum strain G01","LT963427:1,682,129..1,682,922(+)","62","0","OG6_100869"
"PPRFG01_1442000","PPRFG01_1442000_t1","Plasmodium praefalciparum strain G01","LT963427:1,685,196..1,692,584(+)","63","0","OG6_151391"
"PPRFG01_1442100","PPRFG01_1442100_t1","Plasmodium praefalciparum strain G01","LT963427:1,694,424..1,695,944(+)","62","0","OG6_101807"
"PPRFG01_1442200","PPRFG01_1442200_t1","Plasmodium praefalciparum strain G01","LT963427:1,696,580..1,698,633(-)","58","0","OG6_533720"
"PPRFG01_1442300","PPRFG01_1442300_t1","Plasmodium praefalciparum strain G01","LT963427:1,699,735..1,701,453(-)","62","0","OG6_105553"
"PPRFG01_1442400","PPRFG01_1442400_t1","Plasmodium praefalciparum strain G01","LT963427:1,704,079..1,705,458(+)","61","0","OG6_102968"
"PPRFG01_1442500","PPRFG01_1442500_t1","Plasmodium praefalciparum strain G01","LT963427:1,706,053..1,707,210(-)","65","0","OG6_102352"
"PPRFG01_1442600","PPRFG01_1442600_t1","Plasmodium praefalciparum strain G01","LT963427:1,708,028..1,708,231(+)","58","0","OG6_104325"
"PPRFG01_1442700","PPRFG01_1442700_t1","Plasmodium praefalciparum strain G01","LT963427:1,708,573..1,709,256(-)","61","0","OG6_103223"
"PPRFG01_1442800","PPRFG01_1442800_t1","Plasmodium praefalciparum strain G01","LT963427:1,709,990..1,710,984(-)","61","0","OG6_103793"
"PPRFG01_1442900","PPRFG01_1442900_t1","Plasmodium praefalciparum strain G01","LT963427:1,711,978..1,714,974(-)","179","2","OG6_101142"
"PPRFG01_1443000","PPRFG01_1443000_t1","Plasmodium praefalciparum strain G01","LT963427:1,716,079..1,717,531(-)","61","0","OG6_100893"
"PPRFG01_1443100","PPRFG01_1443100_t1","Plasmodium praefalciparum strain G01","LT963427:1,720,547..1,726,915(+)","26","0","OG6_533508"
"PPRFG01_1443200","PPRFG01_1443200_t1","Plasmodium praefalciparum strain G01","LT963427:1,727,837..1,730,924(-)","61","0","OG6_102100"
"PPRFG01_1443300","PPRFG01_1443300_t1","Plasmodium praefalciparum strain G01","LT963427:1,733,501..1,737,042(+)","41","0","OG6_114813"
"PPRFG01_1443400","PPRFG01_1443400_t1","Plasmodium praefalciparum strain G01","LT963427:1,745,716..1,753,431(+)","23","0","OG6_532476"
"PPRFG01_1443500","PPRFG01_1443500_t1","Plasmodium praefalciparum strain G01","LT963427:1,753,880..1,755,088(-)","60","0","OG6_533595"
"PPRFG01_1443700","PPRFG01_1443700_t1","Plasmodium praefalciparum strain G01","LT963427:1,768,128..1,771,922(-)","53","0","OG6_532803"
"PPRFG01_1443800","PPRFG01_1443800_t1","Plasmodium praefalciparum strain G01","LT963427:1,773,397..1,775,118(-)","48","0","OG6_533474"
"PPRFG01_1443900","PPRFG01_1443900_t1","Plasmodium praefalciparum strain G01","LT963427:1,777,062..1,778,977(+)","61","0","OG6_533350"
"PPRFG01_1444000","PPRFG01_1444000_t1","Plasmodium praefalciparum strain G01","LT963427:1,779,796..1,780,426(+)","60","0","OG6_103447"
"PPRFG01_1444100","PPRFG01_1444100_t1","Plasmodium praefalciparum strain G01","LT963427:1,780,722..1,783,356(-)","58","0","OG6_532919"
"PPRFG01_1444200","PPRFG01_1444200_t1","Plasmodium praefalciparum strain G01","LT963427:1,784,748..1,787,351(-)","63","0","OG6_102215"
"PPRFG01_1444300","PPRFG01_1444300_t1","Plasmodium praefalciparum strain G01","LT963427:1,788,673..1,794,360(-)","110","1","OG6_103557"
"PPRFG01_1444400","PPRFG01_1444400_t1","Plasmodium praefalciparum strain G01","LT963427:1,795,599..1,796,695(-)","60","0","OG6_101308"
"PPRFG01_1444500","PPRFG01_1444500_t1","Plasmodium praefalciparum strain G01","LT963427:1,798,425..1,799,651(-)","61","0","OG6_102529"
"PPRFG01_1444600","PPRFG01_1444600_t1","Plasmodium praefalciparum strain G01","LT963427:1,800,973..1,803,756(+)","61","0","OG6_111471"
"PPRFG01_1444700","PPRFG01_1444700_t1","Plasmodium praefalciparum strain G01","LT963427:1,804,503..1,805,559(+)","56","0","OG6_533250"
"PPRFG01_1444800","PPRFG01_1444800_t1","Plasmodium praefalciparum strain G01","LT963427:1,805,632..1,828,798(-)","71","0","OG6_102723"
"PPRFG01_1444900","PPRFG01_1444900_t1","Plasmodium praefalciparum strain G01","LT963427:1,829,621..1,830,644(+)","59","0","OG6_110836"
"PPRFG01_1445000","PPRFG01_1445000_t1","Plasmodium praefalciparum strain G01","LT963427:1,832,060..1,833,452(+)","63","0","OG6_100535"
"PPRFG01_1445100","PPRFG01_1445100_t1","Plasmodium praefalciparum strain G01","LT963427:1,834,489..1,836,308(+)","60","0","OG6_533512"
"PPRFG01_1445200","PPRFG01_1445200_t1","Plasmodium praefalciparum strain G01","LT963427:1,837,291..1,842,127(-)","84","0","OG6_103908"
"PPRFG01_1445300","PPRFG01_1445300_t1","Plasmodium praefalciparum strain G01","LT963427:1,844,580..1,845,120(+)","46","0","OG6_533140"
"PPRFG01_1445400","PPRFG01_1445400_t1","Plasmodium praefalciparum strain G01","LT963427:1,845,475..1,846,465(+)","59","0","OG6_532314"
"PPRFG01_1445500","PPRFG01_1445500_t1","Plasmodium praefalciparum strain G01","LT963427:1,847,579..1,849,169(-)","61","0","OG6_100527"
"PPRFG01_1445600","PPRFG01_1445600_t1","Plasmodium praefalciparum strain G01","LT963427:1,851,847..1,852,365(+)","36","0","OG6_533355"
"PPRFG01_1445700","PPRFG01_1445700_t1","Plasmodium praefalciparum strain G01","LT963427:1,852,714..1,853,934(-)","62","0","OG6_124625"
"PPRFG01_1445800","PPRFG01_1445800_t1","Plasmodium praefalciparum strain G01","LT963427:1,855,191..1,858,595(-)","119","1","OG6_100351"
"PPRFG01_1445900","PPRFG01_1445900_t1","Plasmodium praefalciparum strain G01","LT963427:1,860,192..1,862,806(+)","63","0","OG6_102605"
"PPRFG01_1446000","PPRFG01_1446000_t1","Plasmodium praefalciparum strain G01","LT963427:1,863,660..1,865,545(+)","62","0","OG6_122553"
"PPRFG01_1446100","PPRFG01_1446100_t1","Plasmodium praefalciparum strain G01","LT963427:1,866,184..1,868,865(-)","59","0","OG6_100708"
"PPRFG01_1446200","PPRFG01_1446200_t1","Plasmodium praefalciparum strain G01","LT963427:1,871,105..1,871,554(+)","60","0","OG6_103626"
"PPRFG01_1446300","PPRFG01_1446300_t1","Plasmodium praefalciparum strain G01","LT963427:1,875,285..1,877,861(+)","60","0","OG6_142426"
"PPRFG01_1446400","PPRFG01_1446400_t1","Plasmodium praefalciparum strain G01","LT963427:1,878,856..1,880,314(-)","61","0","OG6_532715"
"PPRFG01_1446500","PPRFG01_1446500_t1","Plasmodium praefalciparum strain G01","LT963427:1,882,105..1,885,893(-)","58","0","OG6_532431"
"PPRFG01_1446600","PPRFG01_1446600_t1","Plasmodium praefalciparum strain G01","LT963427:1,888,890..1,891,740(+)","95","0","OG6_100364"
"PPRFG01_1446800","PPRFG01_1446800_t1","Plasmodium praefalciparum strain G01","LT963427:1,893,388..1,895,524(-)","62","0","OG6_533237"
"PPRFG01_1446900","PPRFG01_1446900_t1","Plasmodium praefalciparum strain G01","LT963427:1,896,632..1,898,452(-)","70","0","OG6_100682"
"PPRFG01_1447000","PPRFG01_1447000_t1","Plasmodium praefalciparum strain G01","LT963427:1,901,786..1,905,370(+)","54","0","OG6_115770"
"PPRFG01_1447100","PPRFG01_1447100_t1","Plasmodium praefalciparum strain G01","LT963427:1,906,350..1,907,597(-)","61","0","OG6_101309"
"PPRFG01_1447200","PPRFG01_1447200_t1","Plasmodium praefalciparum strain G01","LT963427:1,910,641..1,919,643(+)","134","2","OG6_112319"
"PPRFG01_1447300","PPRFG01_1447300_t1","Plasmodium praefalciparum strain G01","LT963427:1,920,701..1,921,511(-)","119","1","OG6_101416"
"PPRFG01_1447400","PPRFG01_1447400_t1","Plasmodium praefalciparum strain G01","LT963427:1,923,093..1,925,123(-)","62","0","OG6_533196"
"PPRFG01_1447500","PPRFG01_1447500_t1","Plasmodium praefalciparum strain G01","LT963427:1,926,401..1,927,216(+)","60","0","OG6_139254"
"PPRFG01_1447600","PPRFG01_1447600_t1","Plasmodium praefalciparum strain G01","LT963427:1,927,872..1,930,143(-)","61","0","OG6_106807"
"PPRFG01_1447700","PPRFG01_1447700_t1","Plasmodium praefalciparum strain G01","LT963427:1,933,454..1,934,880(+)","60","0","OG6_100429"
"PPRFG01_1447800","PPRFG01_1447800_t1","Plasmodium praefalciparum strain G01","LT963427:1,935,927..1,936,714(-)","60","0","OG6_532316"
"PPRFG01_1447900","PPRFG01_1447900_t1","Plasmodium praefalciparum strain G01","LT963427:1,937,536..1,939,316(+)","61","0","OG6_139516"
"PPRFG01_1448000","PPRFG01_1448000_t1","Plasmodium praefalciparum strain G01","LT963427:1,940,418..1,940,908(+)","61","0","OG6_137732"
"PPRFG01_1448100","PPRFG01_1448100_t1","Plasmodium praefalciparum strain G01","LT963427:1,941,242..1,942,660(-)","59","0","OG6_533648"
"PPRFG01_1448200","PPRFG01_1448200_t1","Plasmodium praefalciparum strain G01","LT963427:1,944,606..1,945,232(+)","61","0","OG6_533757"
"PPRFG01_1448300","PPRFG01_1448300_t1","Plasmodium praefalciparum strain G01","LT963427:1,945,718..1,946,546(-)","57","0","OG6_179358"
"PPRFG01_1448400","PPRFG01_1448400_t1","Plasmodium praefalciparum strain G01","LT963427:1,947,549..1,948,577(-)","61","0","OG6_108921"
