GENE	TRANS	NAME	NS	SYN	FFD	TOTAL_CODING_LENGTH	PROP_NS	PROP_SYN	PROP_FFD	STOP_CODONS	FULL_LENGTH	COORD	variable	value	ID	coding_length_adj
PF3D7_1307700	PF3D7_1307700.1	TOM1-like protein, putative	3070.666667	637.3333333	212	3708	0.828119382	0.171880618	0.057173679	1	3708	location=Pf3D7_13_v3:344525-348232(+)	6	0.8139114724480578	PF3D7_1307700	3017.9837398373984
PF3D7_1469500	PF3D7_1469500.1	conserved Plasmodium protein, unknown function	1680.0	384.0	118	2064	0.813953488	0.186046512	0.057170543	1	2064	location=Pf3D7_14_v3:2847235-2849298(-)	4	0.8913043478260869	PF3D7_1469500	1839.6521739130435
PF3D7_0727100	PF3D7_0727100.1	conserved protein, unknown function	2619.833333	581.1666667	183	3201	0.818442153	0.181557847	0.057169634	1	3201	location=Pf3D7_07_v3:1152155-1155355(-)	5	0.7482014388489209	PF3D7_0727100	2394.9928057553957
PF3D7_0110500	PF3D7_0110500.1	bromodomain protein 3, putative	5658.5	1199.5	392	6858	0.82509478	0.17490522	0.057159522	1	7016	location=Pf3D7_01_v3:396591-403606(+)	6	0.8229082047116165	PF3D7_0110500	5643.504467912266
PF3D7_0803200	PF3D7_0803200.1	filament assembling protein, putative	1814.5	372.5	125	2187	0.829675354	0.170324646	0.057155921	1	2421	location=Pf3D7_08_v3:204241-206661(-)	5	0.7094017094017094	PF3D7_0803200	1551.4615384615386
PF3D7_0609000	PF3D7_0609000.1	nucleoporin NUP637, putative	14914.83333	3319.166667	1042	18234	0.817968264	0.182031736	0.057145991	1	18234	location=Pf3D7_06_v3:370261-388494(+)	6	0.8170805572380375	PF3D7_0609000	14898.646880678376
PF3D7_1309500	PF3D7_1309500.1	H/ACA ribonucleoprotein complex subunit 1, putative	519.0	111.0	36	630	0.823809524	0.176190476	0.057142857	1	630	location=Pf3D7_13_v3:436676-437305(-)	6	0.7379310344827587	PF3D7_1309500	464.89655172413796
PF3D7_0929500	PF3D7_0929500.1	CH domain-containing protein, putative	520.6666667	109.3333333	36	630	0.826455026	0.173544974	0.057142857	1	1014	location=Pf3D7_09_v3:1180983-1181996(-)	5	0.6626506024096386	PF3D7_0929500	417.46987951807233
PF3D7_1306000	PF3D7_1306000.1	conserved Plasmodium protein, unknown function	3302.333333	723.6666667	230	4026	0.820251697	0.179748303	0.057128664	1	4026	location=Pf3D7_13_v3:283475-287500(+)	4	0.862796833773087	PF3D7_1306000	3473.620052770448
PF3D7_0521800	PF3D7_0521800.1	AFG1-like ATPase, putative	1553.333333	354.6666667	109	1908	0.814116003	0.185883997	0.057127883	1	2519	location=Pf3D7_05_v3:885714-888232(+)	4	0.7011494252873564	PF3D7_0521800	1337.7931034482758
PF3D7_1408700	PF3D7_1408700.1	conserved protein, unknown function	17589.83333	3959.166667	1231	21549	0.816271443	0.183728557	0.057125621	1	21715	location=Pf3D7_14_v3:324754-346468(-)	6	0.8256615878107458	PF3D7_1408700	17792.18155573376
PF3D7_1233900	PF3D7_1233900.1	sentrin-specific protease 1	2534.333333	546.6666667	176	3081	0.82256843	0.17743157	0.05712431	1	3357	location=Pf3D7_12_v3:1407674-1411030(+)	6	0.8394886363636364	PF3D7_1233900	2586.4644886363635
PF3D7_1303300	PF3D7_1303300.1	conserved Plasmodium protein, unknown function	781.0	182.0	55	963	0.811007269	0.188992731	0.057113188	1	963	location=Pf3D7_13_v3:162917-163879(+)	3	0.7933579335793358	PF3D7_1303300	764.0036900369004
PF3D7_1413700	PF3D7_1413700.1	DET1 domain-containing protein, putative	2996.0	646.0	208	3642	0.822624931	0.177375069	0.057111477	1	5370	location=Pf3D7_14_v3:540677-546046(-)	5	0.8281665190434012	PF3D7_1413700	3016.1824623560674
PF3D7_0814500	PF3D7_0814500.1	conserved protein, unknown function	1869.0	408.0	130	2277	0.820816864	0.179183136	0.057092666	1	2277	location=Pf3D7_08_v3:700376-702652(+)	3	0.8146718146718147	PF3D7_0814500	1855.0077220077221
PF3D7_1329800	PF3D7_1329800.1	conserved Plasmodium protein, unknown function	2944.0	683.0	207	3627	0.811690102	0.188309898	0.05707196	1	3627	location=Pf3D7_13_v3:1265137-1268763(+)	3	0.8156028368794326	PF3D7_1329800	2958.1914893617018
PF3D7_1244100	PF3D7_1244100.1	N-alpha-acetyltransferase 15, NatA auxiliary subunit, putative	3171.333333	719.6666667	222	3891	0.815043262	0.184956738	0.057054742	1	4480	location=Pf3D7_12_v3:1847677-1852156(+)	5	0.7873786407766991	PF3D7_1244100	3063.690291262136
PF3D7_1433200	PF3D7_1433200.1	conserved Plasmodium protein, unknown function	3109.333333	694.6666667	217	3804	0.817385209	0.182614791	0.057045216	1	3804	location=Pf3D7_14_v3:1304028-1307831(-)	5	0.8506429277942631	PF3D7_1433200	3235.845697329377
PF3D7_0110900	PF3D7_0110900.1	adenylate kinase-like protein 1	456.6666667	104.3333333	32	561	0.814022579	0.185977421	0.057040998	1	561	location=Pf3D7_01_v3:420293-420853(-)	5	0.7850467289719626	PF3D7_0110900	440.41121495327104
PF3D7_1225700	PF3D7_1225700.1	VAC14 domain-containing protein, putative	3678.5	827.5	257	4506	0.81635597	0.18364403	0.057035064	1	4506	location=Pf3D7_12_v3:1039410-1043915(-)	4	0.7502824858757062	PF3D7_1225700	3380.7728813559324
PF3D7_1409000	PF3D7_1409000.1	WD repeat-containing protein, putative	1387.0	314.0	97	1701	0.815402704	0.184597296	0.057025279	1	1879	location=Pf3D7_14_v3:353263-355141(-)	3	0.8561643835616438	PF3D7_1409000	1456.335616438356
PF3D7_1368800	PF3D7_1368800.1	DNA repair endonuclease XPF, putative	4177.5	925.5	291	5103	0.818636096	0.181363904	0.057025279	1	5103	location=Pf3D7_13_v3:2731041-2736143(-)	4	0.817258883248731	PF3D7_1368800	4170.472081218274
PF3D7_0408300	PF3D7_0408300.1	zinc finger Ran-binding domain-containing protein 2, putative	839.5	195.5	59	1035	0.811111111	0.188888889	0.057004831	1	1741	location=Pf3D7_04_v3:403626-405366(-)	4	0.7692307692307693	PF3D7_0408300	796.1538461538462
PF3D7_1359100	PF3D7_1359100.1	riboflavin kinase, putative	1724.833333	399.1666667	121	2124	0.812068424	0.187931576	0.056967985	1	2124	location=Pf3D7_13_v3:2347863-2349986(-)	4	0.8319870759289176	PF3D7_1359100	1767.140549273021
PF3D7_1317700	PF3D7_1317700.1	conserved Plasmodium protein, unknown function	388.5	85.5	27	474	0.819620253	0.180379747	0.056962025	1	474	location=Pf3D7_13_v3:738480-738953(-)	1	0.7720588235294118	PF3D7_1317700	365.9558823529412
PF3D7_1028300	PF3D7_1028300.1	rRNA-processing protein EBP2, putative	786.5	161.5	54	948	0.82964135	0.17035865	0.056962025	1	948	location=Pf3D7_10_v3:1168010-1168957(-)	4	0.75	PF3D7_1028300	711.0
PF3D7_1036500	PF3D7_1036500.1	conserved Plasmodium protein, unknown function	1390.333333	277.6666667	95	1668	0.833533173	0.166466827	0.056954436	1	1668	location=Pf3D7_10_v3:1441901-1443568(+)	2	0.826797385620915	PF3D7_1036500	1379.0980392156862
PF3D7_1325900	PF3D7_1325900.1	conserved Plasmodium protein, unknown function	6804.5	1466.5	471	8271	0.822693749	0.177306251	0.056945956	1	8427	location=Pf3D7_13_v3:1076161-1084587(-)	6	0.8441158348736907	PF3D7_1325900	6981.682070240296
PF3D7_1210200	PF3D7_1210200.1	zinc finger protein, putative	2476.0	527.0	171	3003	0.824508825	0.175491175	0.056943057	1	3003	location=Pf3D7_12_v3:458677-461679(-)	3	0.8474820143884892	PF3D7_1210200	2544.9884892086334
PF3D7_1462900	PF3D7_1462900.1	AAA ATPase, putative	1963.333333	460.6666667	138	2424	0.809955996	0.190044004	0.056930693	1	2424	location=Pf3D7_14_v3:2561069-2563492(-)	2	0.85809906291834	PF3D7_1462900	2080.0321285140562
PF3D7_1011100	PF3D7_1011100.1	conserved Plasmodium protein, unknown function	2394.5	557.5	168	2952	0.811144986	0.188855014	0.056910569	1	3066	location=Pf3D7_10_v3:432505-435570(-)	2	0.8283132530120482	PF3D7_1011100	2445.1807228915663
PF3D7_1348200	PF3D7_1348200.1	step II splicing factor, putative	505.3333333	109.6666667	35	615	0.821680217	0.178319783	0.056910569	1	812	location=Pf3D7_13_v3:1927449-1928260(+)	6	0.784	PF3D7_1348200	482.16
PF3D7_1204000	PF3D7_1204000.1	conserved Plasmodium protein, unknown function	404.5	87.5	28	492	0.822154472	0.177845528	0.056910569	1	1322	location=Pf3D7_12_v3:197509-198830(+)	2	0.84	PF3D7_1204000	413.28
PF3D7_1005600	PF3D7_1005600.1	DnaJ protein, putative	1972.166667	418.8333333	136	2391	0.824829221	0.175170779	0.056879967	1	2391	location=Pf3D7_10_v3:244145-246535(-)	6	0.8384879725085911	PF3D7_1005600	2004.8247422680413
PF3D7_1346900	PF3D7_1346900.1	conserved Plasmodium protein, unknown function	618.8333333	137.1666667	43	756	0.81856261	0.18143739	0.056878307	1	756	location=Pf3D7_13_v3:1881902-1882657(+)	3	0.7734806629834254	PF3D7_1346900	584.7513812154697
PF3D7_1313100	PF3D7_1313100.1	conserved Plasmodium protein, unknown function	7141.166667	1615.833333	498	8757	0.815480949	0.184519051	0.056868791	1	8967	location=Pf3D7_13_v3:556285-565251(+)	4	0.8498389694041868	PF3D7_1313100	7442.039855072464
PF3D7_1138700	PF3D7_1138700.1	protein KIC5	4618.666667	994.3333333	319	5613	0.822851713	0.177148287	0.056832353	1	6091	location=Pf3D7_11_v3:1525654-1531744(-)	6	0.8343672456575683	PF3D7_1138700	4683.3033498759305
PF3D7_0510400	PF3D7_0510400.1	PDCD2 domain-containing protein, putative	1084.5	235.5	75	1320	0.821590909	0.178409091	0.056818182	1	1320	location=Pf3D7_05_v3:444260-445579(+)	4	0.7822222222222223	PF3D7_0510400	1032.5333333333333
PF3D7_1034600	PF3D7_1034600.1	translation initiation factor IF-3, putative	756.6666667	176.3333333	53	933	0.81100393	0.18899607	0.056806002	1	933	location=Pf3D7_10_v3:1376827-1377759(-)	4	0.8269230769230769	PF3D7_1034600	771.5192307692307
PF3D7_0321000	PF3D7_0321000.1	conserved protein, unknown function	1212.0	267.0	84	1479	0.819472617	0.180527383	0.056795132	1	1777	location=Pf3D7_03_v3:877735-879511(+)	6	0.8144654088050315	PF3D7_0321000	1204.5943396226417
PF3D7_1320200	PF3D7_1320200.1	TBC domain protein, putative	1540.333333	343.6666667	107	1884	0.817586695	0.182413305	0.056794055	1	1884	location=Pf3D7_13_v3:836563-838446(+)	6	0.7659574468085106	PF3D7_1320200	1443.063829787234
PF3D7_1444100	PF3D7_1444100.1	conserved Plasmodium protein, unknown function	17703.0	3993.0	1232	21696	0.815956858	0.184043142	0.056784661	1	23366	location=Pf3D7_14_v3:1801961-1825326(-)	4	0.8509238960225494	PF3D7_1444100	18461.644848105232
PF3D7_0926300	PF3D7_0926300.1	protein kinase, putative	2894.0	646.0	201	3540	0.817514124	0.182485876	0.056779661	1	5566	location=Pf3D7_09_v3:1064752-1070317(+)	6	0.7789757412398922	PF3D7_0926300	2757.5741239892186
PF3D7_1452900	PF3D7_1452900.1	conserved protein, unknown function	556.8333333	130.1666667	39	687	0.810528869	0.189471131	0.056768559	1	687	location=Pf3D7_14_v3:2171869-2172555(-)	6	0.8254545454545454	PF3D7_1452900	567.0872727272728
PF3D7_0916200	PF3D7_0916200.1	mitochondrial ribonuclease P catalytic subunit, putative	2802.333333	632.6666667	195	3435	0.815817564	0.184182436	0.056768559	1	3711	location=Pf3D7_09_v3:675922-679632(+)	5	0.8169761273209549	PF3D7_0916200	2806.31299734748
PF3D7_0803500	PF3D7_0803500.1	AAA family ATPase, putative	3613.5	790.5	250	4404	0.820504087	0.179495913	0.056766576	1	4404	location=Pf3D7_08_v3:217888-222291(+)	6	0.8068880688806888	PF3D7_0803500	3553.535055350553
PF3D7_0522400	PF3D7_0522400.1	conserved Plasmodium protein, unknown function	22772.16667	5151.833333	1585	27924	0.815505181	0.184494819	0.056761209	1	28479	location=Pf3D7_05_v3:907837-936315(+)	5	0.8140321217244294	PF3D7_0522400	22731.032967032967
PF3D7_1317900	PF3D7_1317900.1	nucleolar complex protein 4, putative	2393.666667	531.3333333	166	2925	0.818347578	0.181652422	0.056752137	1	2925	location=Pf3D7_13_v3:741926-744850(-)	4	0.8482142857142857	PF3D7_1317900	2481.026785714286
PF3D7_0722300	PF3D7_0722300.1	ubiquitin carboxyl-terminal hydrolase, putative	2996.833333	669.1666667	208	3666	0.817466812	0.182533188	0.056737589	1	3666	location=Pf3D7_07_v3:949449-953114(-)	6	0.8085714285714286	PF3D7_0722300	2964.2228571428573
PF3D7_1406500	PF3D7_1406500.1	WD repeat-containing protein 65, putative	3755.333333	828.6666667	260	4584	0.819226294	0.180773706	0.056719023	1	4744	location=Pf3D7_14_v3:233001-237744(-)	5	0.8152266894781864	PF3D7_1406500	3736.9991445680066
PF3D7_1432300	PF3D7_1432300.1	conserved Plasmodium protein, unknown function	3982.166667	937.8333333	279	4920	0.809383469	0.190616531	0.056707317	1	5300	location=Pf3D7_14_v3:1269368-1274667(-)	5	0.8192771084337349	PF3D7_1432300	4030.843373493976
PF3D7_0323700	PF3D7_0323700.1	U4/U6.U5 tri-snRNP-associated protein 1, putative	1726.166667	355.8333333	118	2082	0.829090618	0.170909382	0.056676273	1	2082	location=Pf3D7_03_v3:991544-993625(-)	5	0.775609756097561	PF3D7_0323700	1614.819512195122
PF3D7_1118700	PF3D7_1118700.1	myosin light chain B	1613.333333	345.6666667	111	1959	0.82354943	0.17645057	0.056661562	1	4338	location=Pf3D7_11_v3:708526-712863(-)	6	0.7891440501043842	PF3D7_1118700	1545.9331941544885
PF3D7_1212100	PF3D7_1212100.1	peripheral plastid protein 1, putative	1369.666667	307.3333333	95	1677	0.816736235	0.183263765	0.056648778	1	1677	location=Pf3D7_12_v3:536951-538627(+)	4	0.7730870712401056	PF3D7_1212100	1296.467018469657
PF3D7_1231000	PF3D7_1231000.1	conserved Plasmodium protein, unknown function	2411.166667	519.8333333	166	2931	0.822643011	0.177356989	0.05663596	1	3716	location=Pf3D7_12_v3:1271140-1274855(+)	6	0.8430232558139535	PF3D7_1231000	2470.901162790698
PF3D7_1130700	PF3D7_1130700.1	structural maintenance of chromosomes protein 1, putative	4479.333333	977.6666667	309	5457	0.820841732	0.179158268	0.056624519	1	5457	location=Pf3D7_11_v3:1180160-1185616(-)	6	0.7951096121416527	PF3D7_1130700	4338.913153456999
PF3D7_0933800	PF3D7_0933800.1	tubulin delta chain, putative	1794.5	413.5	125	2208	0.812726449	0.187273551	0.056612319	1	2208	location=Pf3D7_09_v3:1335740-1337947(+)	4	0.7703349282296651	PF3D7_0933800	1700.8995215311006
PF3D7_1341700	PF3D7_1341700.1	conserved Plasmodium protein, unknown function	257.1666667	60.83333333	18	318	0.80870021	0.19129979	0.056603774	1	601	location=Pf3D7_13_v3:1645066-1645666(+)	1	0.7920792079207921	PF3D7_1341700	251.8811881188119
PF3D7_0932700	PF3D7_0932700.1	conserved Plasmodium protein, unknown function	3020.0	691.0	210	3711	0.81379682	0.18620318	0.056588521	1	3711	location=Pf3D7_09_v3:1298865-1302575(-)	5	0.8310991957104558	PF3D7_0932700	3084.2091152815015
PF3D7_0322200	PF3D7_0322200.1	conserved protein, unknown function	1854.5	407.5	128	2262	0.819849691	0.180150309	0.056587091	1	3819	location=Pf3D7_03_v3:933188-937006(-)	6	0.8060413354531002	PF3D7_0322200	1823.2655007949127
PF3D7_1453600	PF3D7_1453600.1	RAP protein, putative	4199.166667	978.8333333	293	5178	0.810963049	0.189036951	0.056585554	1	5338	location=Pf3D7_14_v3:2199371-2204708(-)	4	0.8473186119873817	PF3D7_1453600	4387.415772870662
PF3D7_0317500	PF3D7_0317500.1	kinesin-5	3976.833333	883.1666667	275	4860	0.818278464	0.181721536	0.056584362	1	5309	location=Pf3D7_03_v3:716523-721831(-)	5	0.8271077908217717	PF3D7_0317500	4019.7438633938104
PF3D7_1329200	PF3D7_1329200.1	conserved Plasmodium protein, unknown function	665.1666667	147.8333333	46	813	0.818163182	0.181836818	0.056580566	1	1230	location=Pf3D7_13_v3:1237200-1238429(-)	5	0.7185929648241206	PF3D7_1329200	584.2160804020101
PF3D7_1032900	PF3D7_1032900.1	RNA polymerase II-associated protein 1, putative	4261.166667	970.8333333	296	5232	0.81444317	0.18555683	0.056574924	1	5232	location=Pf3D7_10_v3:1315718-1320949(-)	6	0.849802371541502	PF3D7_1032900	4446.166007905138
PF3D7_0204200	PF3D7_0204200.1	translocation protein SEC66, putative	678.8333333	152.1666667	47	831	0.816887284	0.183112716	0.056558363	1	1382	location=Pf3D7_02_v3:192818-194199(+)	6	0.6461538461538462	PF3D7_0204200	536.9538461538461
PF3D7_1322100	PF3D7_1322100.1	histone-lysine N-methyltransferase SET2	6288.833333	1358.166667	432	7647	0.822392224	0.177607776	0.056492742	1	8479	location=Pf3D7_13_v3:920971-929449(+)	6	0.8162828066416711	PF3D7_1322100	6242.114622388859
PF3D7_1005700	PF3D7_1005700.1	peptidase, putative	1872.166667	446.8333333	131	2319	0.807316372	0.192683628	0.056489866	1	2446	location=Pf3D7_10_v3:247495-249940(-)	3	0.8494983277591973	PF3D7_1005700	1969.9866220735785
PF3D7_0913100	PF3D7_0913100.1	heptatricopeptide repeat-containing protein, putative	1872.5	446.5	131	2319	0.807460112	0.192539888	0.056489866	1	2319	location=Pf3D7_09_v3:571031-573349(-)	2	0.8411949685534591	PF3D7_0913100	1950.7311320754716
PF3D7_1147200	PF3D7_1147200.1	tubulin--tyrosine ligase, putative	6773.833333	1494.166667	467	8268	0.81928318	0.18071682	0.056482825	1	8268	location=Pf3D7_11_v3:1873147-1881414(+)	6	0.8283378746594006	PF3D7_1147200	6848.697547683924
PF3D7_1311600	PF3D7_1311600.1	conserved Plasmodium protein, unknown function	1513.0	329.0	104	1842	0.821389794	0.178610206	0.056460369	1	1842	location=Pf3D7_13_v3:494453-496294(+)	5	0.8202959830866807	PF3D7_1311600	1510.985200845666
PF3D7_0211700	PF3D7_0211700.1	tyrosine kinase-like protein, putative	3019.833333	682.1666667	209	3702	0.815730236	0.184269764	0.05645597	1	3702	location=Pf3D7_02_v3:469790-473491(+)	5	0.7798295454545454	PF3D7_0211700	2886.928977272727
PF3D7_0107800	PF3D7_0107800.1	double-strand break repair protein MRE11	3040.666667	661.3333333	209	3702	0.821357825	0.178642175	0.05645597	1	3702	location=Pf3D7_01_v3:322371-326072(+)	6	0.8265765765765766	PF3D7_0107800	3059.9864864864867
PF3D7_1310300	PF3D7_1310300.1	zinc finger protein, putative	605.8333333	138.1666667	42	744	0.814292115	0.185707885	0.056451613	1	744	location=Pf3D7_13_v3:455792-456535(-)	1	0.7473118279569892	PF3D7_1310300	556.0
PF3D7_1461000	PF3D7_1461000.1	conserved Plasmodium protein, unknown function	1215.333333	272.6666667	84	1488	0.816756272	0.183243728	0.056451613	1	2312	location=Pf3D7_14_v3:2482775-2485086(+)	4	0.757679180887372	PF3D7_1461000	1127.4266211604095
PF3D7_0928200	PF3D7_0928200.1	conserved Plasmodium protein, unknown function	1664.833333	390.1666667	116	2055	0.810137875	0.189862125	0.056447689	1	2448	location=Pf3D7_09_v3:1139940-1142387(-)	5	0.8293515358361775	PF3D7_0928200	1704.3174061433447
PF3D7_1220500	PF3D7_1220500.1	ribosome biogenesis protein TSR3, putative	784.3333333	172.6666667	54	957	0.819575061	0.180424939	0.056426332	1	957	location=Pf3D7_12_v3:818703-819659(-)	5	0.7841726618705036	PF3D7_1220500	750.453237410072
PF3D7_1336300	PF3D7_1336300.1	conserved Plasmodium membrane protein, unknown function	786.3333333	188.6666667	55	975	0.806495726	0.193504274	0.056410256	1	975	location=Pf3D7_13_v3:1476333-1477307(+)	3	0.6952380952380952	PF3D7_1336300	677.8571428571428
PF3D7_0220500	PF3D7_0220500.1	Plasmodium exported protein (hyp2), unknown function	677.8333333	138.1666667	46	816	0.830678105	0.169321895	0.056372549	1	1040	location=Pf3D7_02_v3:823825-824864(-)	1	0.2892561983471074	PF3D7_0220500	236.03305785123965
PF3D7_0216900	PF3D7_0216900.1	conserved Plasmodium protein, unknown function	1358.5	291.5	93	1650	0.823333333	0.176666667	0.056363636	1	1650	location=Pf3D7_02_v3:701245-702894(+)	5	0.8497409326424871	PF3D7_0216900	1402.0725388601036
PF3D7_0213600	PF3D7_0213600.1	conserved Plasmodium protein, unknown function	5919.666667	1337.333333	409	7257	0.815718157	0.184281843	0.056359377	1	8813	location=Pf3D7_02_v3:546482-555294(-)	6	0.8354080221300139	PF3D7_0213600	6062.55601659751
PF3D7_1422300	PF3D7_1422300.1	DnaJ protein, putative	877.0	188.0	60	1065	0.823474178	0.176525822	0.056338028	1	1065	location=Pf3D7_14_v3:897980-899044(-)	5	0.7793427230046949	PF3D7_1422300	830.0
PF3D7_0415800	PF3D7_0415800.1	PhIL1-interacting candidate PIC3	2140.833333	487.1666667	148	2628	0.814624556	0.185375444	0.056316591	1	2628	location=Pf3D7_04_v3:693906-696533(+)	6	0.7606635071090048	PF3D7_0415800	1999.0236966824646
PF3D7_0727600	PF3D7_0727600.1	conserved Plasmodium protein, unknown function	2504.666667	585.3333333	174	3090	0.810571737	0.189428263	0.05631068	1	3377	location=Pf3D7_07_v3:1167441-1170817(+)	2	0.8582677165354331	PF3D7_0727600	2652.047244094488
PF3D7_1141700	PF3D7_1141700.1	OTU domain-containing protein, putative	766.8333333	175.1666667	53	942	0.814048125	0.185951875	0.05626327	1	1562	location=Pf3D7_11_v3:1669951-1671512(+)	3	0.8518518518518519	PF3D7_1141700	802.4444444444445
PF3D7_1129600	PF3D7_1129600.1	phosphatidylinositol-4-phosphate 5-kinase, putative	3301.166667	715.8333333	226	4017	0.821799021	0.178200979	0.056260891	1	4017	location=Pf3D7_11_v3:1144754-1148770(+)	6	0.8292410714285714	PF3D7_1129600	3331.061383928571
PF3D7_0612400	PF3D7_0612400.1	conserved Plasmodium protein, unknown function	575.3333333	135.6666667	40	711	0.809188936	0.190811064	0.05625879	1	711	location=Pf3D7_06_v3:521228-521938(+)	6	0.8909090909090909	PF3D7_0612400	633.4363636363636
